game;Accurate passes_away_1ST;Accurate passes_away_2ND;Accurate passes_away_ALL;Accurate passes_home_1ST;Accurate passes_home_2ND;Accurate passes_home_ALL;Aerials won_away_1ST;Aerials won_away_2ND;Aerials won_away_ALL;Aerials won_home_1ST;Aerials won_home_2ND;Aerials won_home_ALL;Ball possession_away_1ST;Ball possession_away_2ND;Ball possession_away_ALL;Ball possession_home_1ST;Ball possession_home_2ND;Ball possession_home_ALL;Big chances missed_away_1ST;Big chances missed_away_2ND;Big chances missed_away_ALL;Big chances missed_home_1ST;Big chances missed_home_2ND;Big chances missed_home_ALL;Big chances_away_1ST;Big chances_away_2ND;Big chances_away_ALL;Big chances_home_1ST;Big chances_home_2ND;Big chances_home_ALL;Blocked shots_away_1ST;Blocked shots_away_2ND;Blocked shots_away_ALL;Blocked shots_home_1ST;Blocked shots_home_2ND;Blocked shots_home_ALL;Clearances_away_1ST;Clearances_away_2ND;Clearances_away_ALL;Clearances_home_1ST;Clearances_home_2ND;Clearances_home_ALL;Corner kicks_away_1ST;Corner kicks_away_2ND;Corner kicks_away_ALL;Corner kicks_home_1ST;Corner kicks_home_2ND;Corner kicks_home_ALL;Counter attacks_away_1ST;Counter attacks_away_2ND;Counter attacks_away_ALL;Counter attacks_home_1ST;Counter attacks_home_2ND;Counter attacks_home_ALL;Crosses_away_1ST;Crosses_away_2ND;Crosses_away_ALL;Crosses_home_1ST;Crosses_home_2ND;Crosses_home_ALL;Dribbles_away_1ST;Dribbles_away_2ND;Dribbles_away_ALL;Dribbles_home_1ST;Dribbles_home_2ND;Dribbles_home_ALL;Duels won_away_1ST;Duels won_away_2ND;Duels won_away_ALL;Duels won_home_1ST;Duels won_home_2ND;Duels won_home_ALL;Fouls_away_ALL;Fouls_home_ALL;Goalkeeper saves_away_1ST;Goalkeeper saves_away_2ND;Goalkeeper saves_away_ALL;Goalkeeper saves_home_1ST;Goalkeeper saves_home_2ND;Goalkeeper saves_home_ALL;Hit woodwork_away_1ST;Hit woodwork_away_2ND;Hit woodwork_away_ALL;Hit woodwork_home_1ST;Hit woodwork_home_2ND;Hit woodwork_home_ALL;Interceptions_away_1ST;Interceptions_away_2ND;Interceptions_away_ALL;Interceptions_home_1ST;Interceptions_home_2ND;Interceptions_home_ALL;Long balls_away_1ST;Long balls_away_2ND;Long balls_away_ALL;Long balls_home_1ST;Long balls_home_2ND;Long balls_home_ALL;Offsides_away_1ST;Offsides_away_2ND;Offsides_away_ALL;Offsides_home_1ST;Offsides_home_2ND;Offsides_home_ALL;Passes_away_1ST;Passes_away_2ND;Passes_away_ALL;Passes_home_1ST;Passes_home_2ND;Passes_home_ALL;Possession lost_away_1ST;Possession lost_away_2ND;Possession lost_away_ALL;Possession lost_home_1ST;Possession lost_home_2ND;Possession lost_home_ALL;Red cards_away_1ST;Red cards_away_2ND;Red cards_away_ALL;Red cards_home_1ST;Red cards_home_2ND;Red cards_home_ALL;Shots inside box_away_1ST;Shots inside box_away_2ND;Shots inside box_away_ALL;Shots inside box_home_1ST;Shots inside box_home_2ND;Shots inside box_home_ALL;Shots off target_away_1ST;Shots off target_away_2ND;Shots off target_away_ALL;Shots off target_home_1ST;Shots off target_home_2ND;Shots off target_home_ALL;Shots on target_away_1ST;Shots on target_away_2ND;Shots on target_away_ALL;Shots on target_home_1ST;Shots on target_home_2ND;Shots on target_home_ALL;Shots outside box_away_1ST;Shots outside box_away_2ND;Shots outside box_away_ALL;Shots outside box_home_1ST;Shots outside box_home_2ND;Shots outside box_home_ALL;Tackles_away_1ST;Tackles_away_2ND;Tackles_away_ALL;Tackles_home_1ST;Tackles_home_2ND;Tackles_home_ALL;Total shots_away_1ST;Total shots_away_2ND;Total shots_away_ALL;Total shots_home_1ST;Total shots_home_2ND;Total shots_home_ALL;Yellow cards_away_1ST;Yellow cards_away_2ND;Yellow cards_away_ALL;Yellow cards_home_1ST;Yellow cards_home_2ND;Yellow cards_home_ALL;away_score;data;form_minute_1;form_minute_10;form_minute_11;form_minute_12;form_minute_13;form_minute_14;form_minute_15;form_minute_16;form_minute_17;form_minute_18;form_minute_19;form_minute_2;form_minute_20;form_minute_21;form_minute_22;form_minute_23;form_minute_24;form_minute_25;form_minute_26;form_minute_27;form_minute_28;form_minute_29;form_minute_3;form_minute_30;form_minute_31;form_minute_32;form_minute_33;form_minute_34;form_minute_35;form_minute_36;form_minute_37;form_minute_38;form_minute_39;form_minute_4;form_minute_40;form_minute_41;form_minute_42;form_minute_43;form_minute_44;form_minute_45;form_minute_45.5;form_minute_46;form_minute_47;form_minute_48;form_minute_49;form_minute_5;form_minute_50;form_minute_51;form_minute_52;form_minute_53;form_minute_54;form_minute_55;form_minute_56;form_minute_57;form_minute_58;form_minute_59;form_minute_6;form_minute_60;form_minute_61;form_minute_62;form_minute_63;form_minute_64;form_minute_65;form_minute_66;form_minute_67;form_minute_68;form_minute_69;form_minute_7;form_minute_70;form_minute_71;form_minute_72;form_minute_73;form_minute_74;form_minute_75;form_minute_76;form_minute_77;form_minute_78;form_minute_79;form_minute_8;form_minute_80;form_minute_81;form_minute_82;form_minute_83;form_minute_84;form_minute_85;form_minute_86;form_minute_87;form_minute_88;form_minute_89;form_minute_9;form_minute_90;form_minute_90.5;home_score;hora;result;team_away;team_home
CAR X NEW 2018-08-18;102 (62%);80 (57%);182 (60%);101 (63%);101 (66%);202 (64%);17;16;33;15;19;34;51%;47%;49%;49%;53%;51%;1;1;2;1;1;2;1;1;2;1;1;2;2;3;5;1;4;5;18;7;25;13;28;41;3;2;5;3;2;5;;;;;;;2/5 (40%);1/6 (17%);3/11 (27%);2/12 (17%);5/11 (45%);7/23 (30%);1/5 (20%);2/4 (50%);3/9 (33%);6/7 (86%);2/2 (100%);8/9 (89%);26;35;61;42;38;80;16;14;0;0;0;4;2;6;;;;;;;5;3;8;7;5;12;8/34 (24%);10/40 (25%);18/74 (24%);14/36 (39%);15/35 (43%);29/71 (41%);0;0;0;2;0;2;165;140;305;160;154;314;;;185;;;165;0;1;1;0;0;0;5;5;10;2;5;7;0;1;1;2;4;6;4;2;6;0;1;1;1;1;2;1;4;5;5;7;12;12;10;22;6;6;12;3;9;12;2;0;2;0;2;2;0;2018-08-18;-15;-2;21;-32;-52;-15;-7;-3;3;7;6;13;6;6;6;56;2;18;2;-6;-2;-12;17;10;24;10;-78;-21;-6;19;22;56;63;13;38;-50;-16;-11;-21;-49;69.0;-1;-14;-5;-3;17;19;30;41;-40;-3;40;24;20;13;11;9;23;14;13;-17;54;28;12;22;15;6;30;25;9;-12;-17;-3;-2;19;30;19;13;-36;11;-26;-66;-42;-28;-80;-70;-44;53;5;-12;-15.0;11.0;0;09:30:00;0;NEW;CAR
EVE X SOU 2018-08-18;93 (63%);92 (61%);185 (62%);166 (78%);147 (70%);313 (74%);14;17;31;12;10;22;42%;43%;42%;58%;57%;58%;1;0;1;0;1;1;1;1;2;2;1;3;1;4;5;1;2;3;9;14;23;5;13;18;2;3;5;2;0;2;;;;;;;1/5 (20%);2/11 (18%);3/16 (19%);4/9 (44%);1/10 (10%);5/19 (26%);2/3 (67%);2/4 (50%);4/7 (57%);5/8 (63%);3/4 (75%);8/12 (67%);30;24;54;37;31;68;20;8;4;1;5;2;1;3;1;0;1;0;0;0;7;6;13;6;8;14;10/38 (26%);11/38 (29%);21/76 (28%);11/28 (39%);13/41 (32%);24/69 (35%);1;2;3;0;2;2;148;151;299;214;209;423;;;168;;;155;;;;;;;4;5;9;7;2;9;4;2;6;1;2;3;2;2;4;6;1;7;3;3;6;1;3;4;9;2;11;9;9;18;7;8;15;8;5;13;4;1;5;0;0;0;1;2018-08-18;-1;30;-29;-12;-6;21;11;91;68;48;47;-11;68;75;-46;-2;-13;-53;-93;-62;-37;-19;-6;-2;5;91;52;12;-51;-16;-3;6;35;-24;31;29;32;22;15;61;22.0;-17;-6;-55;-35;-5;-17;-6;-1;6;-35;-95;-82;-29;23;35;54;34;25;39;18;6;-3;-3;-6;-26;-19;98;53;30;16;-36;-29;-28;-14;-8;4;-17;63;-12;-42;-21;45;63;38;22;11;10;10;50;30.0;35.0;2;12:00:00;1;SOU;EVE
LEI X WOL 2018-08-18;179 (78%);225 (83%);404 (81%);212 (85%);104 (78%);316 (83%);9;10;19;14;4;18;48%;68%;58%;52%;32%;42%;1;0;1;0;0;0;1;0;1;0;0;0;0;1;1;2;0;2;12;3;15;12;21;33;4;5;9;1;0;1;;;;;;;2/9 (22%);2/20 (10%);4/29 (14%);1/10 (10%);0/3 (0%);1/13 (8%);3/9 (33%);7/11 (64%);10/20 (50%);7/12 (58%);14/19 (74%);21/31 (68%);25;31;56;36;35;71;8;10;0;1;1;0;2;2;2;1;3;0;0;0;11;0;11;4;9;13;16/30 (53%);11/24 (46%);27/54 (50%);14/22 (64%);8/23 (35%);22/45 (49%);0;1;1;0;0;0;230;270;500;249;133;382;;;160;;;125;0;0;0;0;1;1;1;5;6;0;1;1;3;4;7;0;2;2;1;2;3;1;1;2;3;2;5;3;2;5;9;9;18;13;11;24;4;7;11;3;3;6;0;1;1;0;2;2;0;2018-08-18;-10;-10;7;11;9;6;6;5;-43;-27;-17;23;-11;-19;-75;-43;-24;-15;-8;-2;3;11;11;67;41;30;23;12;-4;4;-3;-3;-16;-27;-5;5;4;7;9;5;86.0;2;-12;-50;-22;-14;-11;-16;24;9;-10;-30;-14;-7;-18;-88;-100;-59;-41;-26;-16;-5;-3;-10;-24;-17;-9;-100;-33;-25;-60;-41;-31;-38;-30;-71;-55;-31;-85;-22;-77;-51;-35;-43;-36;-23;-80;-87;-55;-21;-5.0;56.0;2;12:00:00;1;WOL;LEI
TOT X FUL 2018-08-18;178 (80%);178 (84%);356 (82%);293 (89%);264 (88%);557 (89%);3;4;7;8;6;14;40%;41%;41%;60%;59%;59%;1;1;2;2;3;5;1;2;3;2;3;5;1;1;2;2;2;4;16;23;39;5;3;8;1;1;2;3;2;5;0;0;0;0;2;2;1/2 (50%);1/5 (20%);2/7 (29%);2/12 (17%);6/15 (40%);8/27 (30%);6/6 (100%);5/6 (83%);11/12 (92%);3/5 (60%);3/7 (43%);6/12 (50%);21;19;40;18;19;37;5;9;1;7;8;2;0;2;0;1;1;0;1;1;6;4;10;3;9;12;17/36 (47%);16/26 (62%);33/62 (53%);19/26 (73%);17/25 (68%);36/51 (71%);2;1;3;1;0;1;223;212;435;329;300;629;;;119;;;120;;;;;;;3;2;5;7;11;18;1;4;5;8;2;10;2;1;3;2;9;11;1;4;5;5;2;7;7;6;13;5;7;12;4;6;10;12;13;25;;;;;;;1;2018-08-18;1;27;91;62;69;93;60;47;62;39;24;39;18;33;15;42;29;33;50;30;42;24;43;2;-8;-69;-63;-8;15;62;45;32;26;25;-46;-30;38;15;100;-3;13.0;-11;-9;-51;-54;19;-33;51;6;-82;-38;-18;30;-49;-23;-14;52;-3;21;18;16;49;45;87;16;46;29;39;92;57;41;95;64;70;100;56;24;88;28;45;83;57;58;86;70;83;51;55;32;35;19.0;5.0;3;12:00:00;1;FUL;TOT
WES X BOU 2018-08-18;115 (74%);131 (79%);246 (77%);241 (83%);158 (78%);399 (81%);11;8;19;12;14;26;35%;44%;39%;65%;56%;61%;2;0;2;0;0;0;2;1;3;1;0;1;3;1;4;2;1;3;15;16;31;9;9;18;3;1;4;3;3;6;;;;;;;2/7 (29%);1/4 (25%);3/11 (27%);1/10 (10%);3/13 (23%);4/23 (17%);4/9 (44%);8/13 (62%);12/22 (55%);5/6 (83%);6/10 (60%);11/16 (69%);23;31;54;36;31;67;10;14;2;2;4;2;1;3;;;;;;;3;3;6;6;3;9;8/22 (36%);8/23 (35%);16/45 (36%);18/33 (55%);15/31 (48%);33/64 (52%);;;;;;;156;165;321;292;202;494;;;124;;;137;;;;;;;4;4;8;5;1;6;2;1;3;2;1;3;2;3;5;3;2;5;3;1;4;2;3;5;4;7;11;12;9;21;7;5;12;7;4;11;1;1;2;1;5;6;2;2018-08-18;-1;3;1;5;30;22;17;24;23;16;80;-1;53;43;72;82;87;51;31;87;-54;-1;-1;5;26;25;99;64;43;29;22;34;14;-100;-18;-8;-7;-30;-58;-47;-10.0;-55;-33;-60;-56;-65;-27;15;1;-3;32;17;-20;-5;-17;-5;-45;-2;-68;-39;-30;43;9;2;-79;-39;-28;-32;27;3;29;9;-20;-48;-32;-16;-15;-16;-18;-3;5;5;7;9;9;83;51;39;62;7;34.0;16.0;1;12:00:00;-1;BOU;WES
CHE X ARS 2018-08-18;192 (83%);161 (81%);353 (82%);299 (87%);342 (90%);641 (89%);3;9;12;6;9;15;41%;35%;38%;59%;65%;62%;4;0;4;0;0;0;5;0;5;1;0;1;2;1;3;1;5;6;8;14;22;6;5;11;0;1;1;1;4;5;0;0;0;0;1;1;3/6 (50%);1/6 (17%);4/12 (33%);0/5 (0%);1/10 (10%);1/15 (7%);2/6 (33%);3/6 (50%);5/12 (42%);4/5 (80%);5/7 (71%);9/12 (75%);14;29;43;18;31;49;9;12;2;6;8;3;1;4;;;;;;;8;4;12;5;2;7;18/27 (67%);14/35 (40%);32/62 (52%);14/28 (50%);19/30 (63%);33/58 (57%);1;2;3;2;1;3;230;199;429;342;378;720;;;118;;;123;;;;;;;7;2;9;3;9;12;5;1;6;4;3;7;5;1;6;4;7;11;5;1;6;6;6;12;4;10;14;6;10;16;12;3;15;9;15;24;1;1;2;0;0;0;2;2018-08-18;-14;59;39;27;50;35;22;44;65;-43;-6;-41;-48;77;14;-23;-7;3;6;8;23;33;51;19;11;10;11;-24;11;7;48;-40;-1;49;37;14;-97;-94;-78;-59;-54.0;-23;-19;-12;24;36;12;-22;17;23;16;41;64;59;93;66;31;38;18;32;34;23;99;62;64;54;37;23;23;20;61;42;32;64;21;-20;-31;43;39;9;100;62;-60;-14;-15;-9;86;71;43;25;10.0;-42.0;3;14:30:00;1;ARS;CHE
BUR X WAT 2018-08-19;106 (65%);127 (69%);233 (68%);166 (75%);181 (75%);347 (75%);16;10;26;17;15;32;41%;43%;42%;59%;57%;58%;2;1;3;0;0;0;2;2;4;0;0;0;1;2;3;1;1;2;18;11;29;12;9;21;0;2;2;5;0;5;;;;;;;1/3 (33%);2/4 (50%);3/7 (43%);1/21 (5%);4/11 (36%);5/32 (16%);3/5 (60%);1/6 (17%);4/11 (36%);2/5 (40%);2/4 (50%);4/9 (44%);28;28;56;32;36;68;19;8;2;0;2;1;2;3;;;;;;;4;9;13;6;4;10;8/35 (23%);14/39 (36%);22/74 (30%);24/55 (44%);14/39 (36%);38/94 (40%);3;1;4;1;1;2;162;183;345;220;241;461;;;158;;;181;;;;;;;2;3;5;2;3;5;0;0;0;1;2;3;2;4;6;3;0;3;1;3;4;3;0;3;8;10;18;5;10;15;3;6;9;5;3;8;1;1;2;0;1;1;3;2018-08-19;-2;12;12;81;47;32;-29;-7;13;41;70;-17;43;25;13;5;-1;-2;24;14;-13;27;-45;9;16;19;26;13;39;22;13;7;-8;-100;-41;-14;-4;4;67;50;-2.0;-16;-12;-18;-82;-25;-45;-22;-87;-50;-33;-48;-22;-8;66;33;26;-26;-6;-8;-13;-4;-1;-1;-1;11;11;100;18;34;25;20;46;27;30;-17;6;1;68;1;1;-35;-26;-21;-18;-15;-10;-16;-7;19;-32.0;-7.0;1;10:30:00;-1;WAT;BUR
MCI X HUD 2018-08-19;79 (69%);67 (61%);146 (65%);371 (92%);335 (94%);706 (93%);9;10;19;7;10;17;23%;25%;24%;77%;75%;76%;0;0;0;2;3;5;1;0;1;3;4;7;1;1;2;3;6;9;19;10;29;8;16;24;2;1;3;5;5;10;0;0;0;0;1;1;0/5 (0%);1/7 (14%);1/12 (8%);2/15 (13%);3/9 (33%);5/24 (21%);0/0 (0%);4/4 (100%);4/4 (100%);7/8 (88%);11/15 (73%);18/23 (78%);15;31;46;16;28;44;4;9;5;4;9;0;0;0;0;0;0;1;1;2;3;4;7;1;4;5;14/36 (39%);11/27 (41%);25/63 (40%);20/24 (83%);14/19 (74%);34/43 (79%);1;0;1;0;1;1;114;110;224;402;358;760;;;109;;;104;;;;;;;1;2;3;10;10;20;1;1;2;2;7;9;1;0;1;8;6;14;2;0;2;3;9;12;4;12;16;2;3;5;3;2;5;13;19;32;0;2;2;0;0;0;1;2018-08-19;-3;85;54;44;32;24;16;54;72;89;70;6;54;34;22;56;33;-22;75;84;21;16;100;48;36;100;68;88;85;100;72;42;23;79;12;16;-31;-84;-43;8;72.0;-5;16;54;33;58;19;16;24;25;25;47;87;92;58;44;77;54;27;7;-11;-72;-51;-26;-12;-3;10;67;14;11;100;60;40;25;100;55;5;6;31;10;56;54;90;65;100;94;83;38;76;41;100.0;30.0;6;10:30:00;1;HUD;MCI
BHA X MUN 2018-08-19;230 (87%);255 (83%);485 (85%);117 (73%);66 (54%);183 (65%);9;14;23;6;6;12;62%;72%;67%;38%;28%;33%;;;;;;;1;1;2;2;0;2;2;0;2;0;0;0;14;4;18;4;12;16;3;2;5;1;2;3;;;;;;;1/10 (10%);1/7 (14%);2/17 (12%);2/11 (18%);1/2 (50%);3/13 (23%);4/9 (44%);4/11 (36%);8/20 (40%);1/3 (33%);2/3 (67%);3/6 (50%);18;40;58;28;28;56;13;16;0;0;0;0;1;1;;;;;;;3;1;4;6;4;10;12/20 (60%);16/36 (44%);28/56 (50%);14/32 (44%);10/45 (22%);24/77 (31%);1;1;2;2;0;2;264;308;572;161;122;283;;;159;;;140;;;;;;;4;2;6;5;0;5;1;3;4;3;0;3;1;2;3;3;0;3;0;3;3;1;0;1;2;10;12;15;13;28;4;5;9;6;0;6;1;0;1;0;1;1;2;2018-08-19;-2;-27;-13;-15;-11;-8;-11;8;-5;-6;-18;-2;-14;-41;-6;-5;-3;-3;97;58;100;100;-3;55;-26;-4;-17;-39;-100;-61;-16;-8;29;-3;24;7;4;28;88;46;69.0;-6;-8;-26;-26;-3;-23;-20;-32;-81;-54;-38;-40;-40;-41;-39;-3;-28;-55;-69;-45;-27;-22;-18;-16;-26;-30;30;-21;-17;-37;-21;-12;-27;-84;-20;-19;-44;21;-31;-20;-21;-9;-4;16;7;9;34;17;11;-9.0;-80.0;3;13:00:00;1;MUN;BHA
CRY X LIV 2018-08-20;325 (88%);234 (91%);559 (89%);131 (75%);149 (81%);280 (78%);4;9;13;12;7;19;68%;58%;64%;32%;42%;36%;2;1;3;0;0;0;3;2;5;0;0;0;3;3;6;1;0;1;6;11;17;13;12;25;1;6;7;1;5;6;0;2;2;0;0;0;3/11 (27%);0/12 (0%);3/23 (13%);1/2 (50%);3/14 (21%);4/16 (25%);7/10 (70%);9/11 (82%);16/21 (76%);10/15 (67%);7/12 (58%);17/27 (63%);26;30;56;36;27;63;13;6;0;2;2;1;3;4;0;0;0;1;0;1;6;4;10;9;5;14;21/27 (78%);17/22 (77%);38/49 (78%);15/30 (50%);14/28 (50%);29/58 (50%);1;1;2;1;1;2;368;257;625;175;184;359;;;124;;;127;0;0;0;0;1;1;5;4;9;1;3;4;2;2;4;2;3;5;2;4;6;0;2;2;2;5;7;2;2;4;11;11;22;7;7;14;7;9;16;3;5;8;0;1;1;1;0;1;2;2018-08-20;-2;-7;-31;-22;-20;-39;-13;-12;-14;-14;-13;-2;-15;-48;-34;-61;-34;-4;35;-28;-17;-62;-22;-39;-14;-31;-24;-17;-16;-89;-58;-32;-16;-19;30;12;18;-11;-35;5;-80.0;7;8;9;10;-16;31;-36;-40;-9;71;99;61;32;13;-5;-10;-58;-63;-35;-17;-11;11;8;27;13;11;-9;-45;-16;-8;18;32;44;11;2;-22;-68;-7;-47;-100;-59;-24;-17;-83;-1;-43;-34;-25;-7;-26.0;-20.0;0;17:00:00;-1;LIV;CRY
WOL X MCI 2018-08-25;330 (91%);247 (88%);577 (90%);111 (73%);66 (62%);177 (68%);6;7;13;6;9;15;70%;73%;72%;30%;27%;28%;0;1;1;0;1;1;0;2;2;0;2;2;2;4;6;2;1;3;8;3;11;14;21;35;2;7;9;2;3;5;0;0;0;1;0;1;1/9 (11%);3/21 (14%);4/30 (13%);1/7 (14%);4/7 (57%);5/14 (36%);8/10 (80%);8/10 (80%);16/20 (80%);4/10 (40%);2/2 (100%);6/12 (50%);25;26;51;24;24;48;8;13;0;1;1;3;2;5;2;1;3;0;0;0;3;4;7;5;5;10;14/18 (78%);7/18 (39%);21/36 (58%);12/30 (40%);12/27 (44%);24/57 (42%);2;1;3;3;1;4;362;282;644;153;107;260;;;137;;;120;;;;;;;4;5;9;2;5;7;2;4;6;3;3;6;3;3;6;0;2;2;3;6;9;3;1;4;7;2;9;9;10;19;7;11;18;5;6;11;1;1;2;1;0;1;1;2018-08-25;5;-5;2;1;6;-17;-10;-56;54;-20;-9;-12;-6;-26;-76;-60;-39;-37;-25;-37;-36;-39;-7;-37;-41;-30;-100;-86;-47;-2;18;76;49;-7;36;-68;-36;-38;-30;21;-14.0;-12;-24;-55;-38;-6;-100;-87;-56;-36;-51;-21;-42;-25;134;47;-10;6;-7;-21;-81;-44;-100;-33;-24;-39;-100;-8;-62;-40;-56;-21;-11;-12;-13;-94;-48;36;14;7;-5;-12;-6;-68;-43;-35;-22;-12;5;3;30.0;-61.0;1;09:30:00;0;MCI;WOL
ARS X WES 2018-08-25;132 (76%);125 (74%);257 (75%);225 (84%);236 (85%);461 (85%);8;7;15;5;9;14;40%;38%;39%;60%;62%;61%;1;0;1;0;0;0;1;0;1;1;1;2;2;1;3;3;2;5;8;16;24;14;12;26;1;1;2;2;5;7;;;;;;;2/5 (40%);2/10 (20%);4/15 (27%);1/5 (20%);2/16 (13%);3/21 (14%);7/11 (64%);10/13 (77%);17/24 (71%);6/10 (60%);3/5 (60%);9/15 (60%);30;31;61;24;27;51;13;16;2;7;9;2;2;4;;;;;;;9;8;17;3;3;6;11/20 (55%);14/29 (48%);25/49 (51%);12/22 (55%);15/23 (65%);27/45 (60%);1;2;3;3;0;3;173;168;341;267;277;544;;;131;;;134;;;;;;;3;3;6;4;5;9;3;2;5;2;0;2;3;2;5;2;8;10;5;2;7;3;5;8;8;6;14;8;7;15;8;5;13;7;10;17;1;2;3;0;1;1;1;2018-08-25;8;10;37;60;-46;-94;-60;-41;-41;-15;-2;11;1;-24;-8;12;3;2;-68;-38;-23;-42;24;-3;92;22;31;16;17;30;67;44;24;15;-32;49;21;16;20;-12;-76.0;-7;9;100;65;9;27;-51;-16;-11;89;57;3;17;15;44;14;31;15;9;6;11;7;-24;-12;-11;-61;17;-70;40;29;46;51;41;28;21;33;66;-18;82;54;42;61;99;56;34;20;-12;6;16;4.0;26.0;3;12:00:00;1;WES;ARS
BOU X EVE 2018-08-25;190 (83%);113 (70%);303 (78%);127 (76%);174 (81%);301 (79%);9;10;19;7;9;16;59%;42%;51%;41%;58%;49%;0;0;0;2;1;3;0;0;0;2;3;5;2;1;3;0;2;2;10;20;30;9;4;13;2;0;2;0;6;6;;;;;;;4/10 (40%);2/5 (40%);6/15 (40%);2/4 (50%);4/18 (22%);6/22 (27%);3/10 (30%);3/5 (60%);6/15 (40%);2/5 (40%);4/10 (40%);6/15 (40%);25;33;58;24;26;50;10;12;0;3;3;0;1;1;0;0;0;0;1;1;8;5;13;3;5;8;22/41 (54%);9/32 (28%);31/73 (42%);9/24 (38%);12/23 (52%);21/47 (45%);0;0;0;4;1;5;228;161;389;167;215;382;;;136;;;139;1;0;1;0;1;1;3;2;5;5;7;12;3;2;5;6;4;10;0;3;3;0;5;5;2;4;6;1;4;5;7;14;21;10;8;18;5;6;11;6;11;17;0;3;3;0;0;0;2;2018-08-25;2;-45;-55;-37;-14;-6;-58;45;12;7;11;3;21;40;43;43;10;-50;-37;-27;-27;-19;13;-11;-62;-52;-34;-23;-17;-10;-8;-8;-21;7;66;57;28;21;63;25;13.0;50;23;24;53;3;69;40;25;15;7;16;-34;-53;-30;-17;10;26;42;11;2;13;1;-25;-92;-59;-43;-34;53;24;45;82;49;100;72;43;24;57;-58;100;90;62;97;58;34;24;7;2;31;-66;25.0;43.0;2;12:00:00;0;EVE;BOU
HUD X CAR 2018-08-25;60 (57%);134 (73%);194 (67%);200 (80%);101 (69%);301 (76%);19;16;35;21;6;27;29%;57%;42%;71%;43%;58%;0;1;1;0;0;0;0;1;1;0;0;0;0;4;4;0;2;2;22;8;30;11;13;24;1;6;7;5;2;7;;;;;;;0/2 (0%);2/13 (15%);2/15 (13%);0/19 (0%);2/7 (29%);2/26 (8%);3/4 (75%);0/4 (0%);3/8 (38%);2/2 (100%);1/1 (100%);3/3 (100%);35;30;65;33;20;53;10;8;0;1;1;1;3;4;;;;;;;8;3;11;1;5;6;12/33 (36%);11/28 (39%);23/61 (38%);15/33 (45%);13/37 (35%);28/70 (40%);0;1;1;0;1;1;106;183;289;249;147;396;;;156;;;166;0;0;0;0;1;1;1;7;8;0;3;3;0;6;6;2;0;2;1;3;4;0;1;1;0;6;6;2;0;2;10;9;19;6;8;14;1;13;14;2;3;5;0;1;1;0;0;0;0;2018-08-25;8;9;25;48;31;32;51;30;18;9;3;26;-1;-2;-2;-8;-4;9;73;46;31;21;61;35;20;17;5;10;15;10;8;20;53;40;59;22;19;19;14;7;25.0;-8;3;4;14;28;10;-40;-47;58;16;18;11;12;10;20;-39;30;32;-39;-12;-18;-5;-11;-63;-35;-76;-9;-55;-33;-16;-9;-67;-39;-36;-100;-62;-58;-3;-40;-25;-53;-68;-41;-57;-47;-51;-45;-68;6;-77.0;24.0;0;12:00:00;0;CAR;HUD
SOU X LEI 2018-08-25;137 (80%);215 (85%);352 (83%);232 (87%);141 (78%);373 (83%);9;11;20;10;11;21;39%;59%;49%;61%;41%;51%;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;1;2;21;16;37;2;11;13;2;1;3;7;3;10;;;;;;;1/5 (20%);0/10 (0%);1/15 (7%);5/21 (24%);1/7 (14%);6/28 (21%);2/5 (40%);1/3 (33%);3/8 (38%);7/11 (64%);3/6 (50%);10/17 (59%);27;21;48;31;29;60;11;13;2;2;4;0;3;3;;;;;;;5;3;8;5;8;13;11/28 (39%);18/31 (58%);29/59 (49%);20/31 (65%);14/30 (47%);34/61 (56%);0;0;0;1;0;1;172;253;425;266;181;447;;;128;;;134;0;0;0;0;1;1;1;4;5;4;1;5;1;2;3;2;2;4;0;5;5;2;3;5;0;3;3;1;5;6;10;4;14;10;8;18;1;7;8;5;6;11;0;1;1;1;2;3;2;2018-08-25;42;19;29;61;77;51;-57;-28;-13;-16;-12;45;30;14;-14;6;96;58;76;37;83;43;42;21;14;30;49;29;17;10;4;22;13;31;15;16;17;16;17;17;60.0;-3;6;-8;-10;26;79;41;-59;70;24;-39;-12;-88;-35;-27;7;-31;-31;-5;6;39;3;1;-7;-13;-6;15;22;15;21;7;-24;-26;29;16;-19;-8;33;-7;-56;-54;-26;-10;-82;-51;-23;-10;28;22;54.0;-23.0;1;12:00:00;-1;LEI;SOU
