game;away_score;data;form_minute_1;form_minute_10;form_minute_11;form_minute_12;form_minute_13;form_minute_14;form_minute_15;form_minute_16;form_minute_17;form_minute_18;form_minute_19;form_minute_2;form_minute_20;form_minute_21;form_minute_22;form_minute_23;form_minute_24;form_minute_25;form_minute_26;form_minute_27;form_minute_28;form_minute_29;form_minute_3;form_minute_30;form_minute_31;form_minute_32;form_minute_33;form_minute_34;form_minute_35;form_minute_36;form_minute_37;form_minute_38;form_minute_39;form_minute_4;form_minute_40;form_minute_41;form_minute_42;form_minute_43;form_minute_44;form_minute_45;form_minute_45.5;form_minute_46;form_minute_47;form_minute_48;form_minute_49;form_minute_5;form_minute_50;form_minute_51;form_minute_52;form_minute_53;form_minute_54;form_minute_55;form_minute_56;form_minute_57;form_minute_58;form_minute_59;form_minute_6;form_minute_60;form_minute_61;form_minute_62;form_minute_63;form_minute_64;form_minute_65;form_minute_66;form_minute_67;form_minute_68;form_minute_69;form_minute_7;form_minute_70;form_minute_71;form_minute_72;form_minute_73;form_minute_74;form_minute_75;form_minute_76;form_minute_77;form_minute_78;form_minute_79;form_minute_8;form_minute_80;form_minute_81;form_minute_82;form_minute_83;form_minute_84;form_minute_85;form_minute_86;form_minute_87;form_minute_88;form_minute_89;form_minute_9;form_minute_90;form_minute_90.5;home_score;hora;result;team_away;team_home
BLK X SVW 13-12-2017;0;2017-12-13;7.0;29;99;59;35;18;10;1;1;1;4;5;5;-18;-6;23;18;13;41;23;10;44;4;24;9;-8;-66;-34;-26;-18;27;24;83;9;49;28;14;2;-4;5;5.0;3;44;33;47;1;70;37;14;11;7;14;11;15;32;47;-4;20;10;8;-4;-5;-6;-4;-8;-5;5;2;-1;4;27;15;38;21;-36;-16;-10;-4;5;-8;-3;-2;70;44;25;14;7;10;-11.0;45;-38.0;35.0;1;17:30:00;1;SVW;BLK
BAY X KOL 13-12-2017;0;2017-12-13;-10.0;18;33;25;56;57;63;100;69;61;40;7;27;26;21;42;75;50;90;79;21;15;7;-19;-4;7;9;6;16;15;39;58;45;10;32;24;18;14;68;46;-25.0;6;9;36;32;18;25;20;72;46;37;29;24;22;25;47;19;79;89;89;60;40;27;21;62;44;53;19;34;48;97;100;69;52;35;42;28;22;18;19;67;44;32;25;21;75;20;18;-34.0;18;-12.0;0.0;1;17:30:00;1;KOL;BAY
S04 X AUG 13-12-2017;2;2017-12-13;-10.0;-20;-9;-2;5;8;8;9;9;9;9;-3;9;9;6;4;3;2;5;7;8;9;3;9;9;19;18;12;-14;-2;5;6;8;-3;11;11;11;11;11;15;35.0;15;55;73;100;23;67;38;11;-8;-6;6;-35;-18;-14;-7;12;-3;7;10;4;-103;-62;-40;-52;-35;-48;3;-36;-18;-11;-9;3;-3;-4;-87;-57;-35;3;-66;-75;-3;40;56;-46;-5;-8;-10;-11.0;-39;-10.0;-50.0;3;17:30:00;1;AUG;S04
BCS X H96 13-12-2017;1;2017-12-13;-3.0;21;16;-6;-21;-14;17;2;40;31;64;-4;74;12;-83;-48;-33;-2;64;72;75;76;-55;1;-4;5;-3;-6;-37;-83;-46;-33;-20;-30;-10;-32;-25;-26;-11;-3;75.0;-7;-5;-5;-5;-31;-44;-22;-14;-9;-7;4;-6;-7;-7;-12;30;-11;-9;-2;-8;-6;-6;-100;-77;-82;-56;72;-41;66;30;21;8;6;-30;-12;-12;-6;40;-3;-5;-7;-8;56;60;77;40;19;-26.0;24;-18.0;-55.0;3;17:30:00;1;H96;BCS
BMG X HSV 15-12-2017;1;2017-12-15;10.0;100;64;41;27;16;3;-10;-11;-6;-62;11;-76;-43;-61;-4;4;-20;-8;42;22;14;11;16;8;-7;-4;-9;7;6;10;12;38;32;32;24;19;34;12;-6;-5.0;-13;-13;-13;-13;24;-13;-12;-4;68;-68;-14;-5;-5;-6;-8;63;-10;-13;-13;-13;-44;-8;68;6;1;9;62;9;10;34;26;20;48;25;9;37;30;67;94;60;70;43;23;6;-27;-22;-15;-10.0;43;29.0;-30.0;3;17:30:00;1;HSV;BMG
KOL X WOB 16-12-2017;0;2017-12-16;10.0;2;11;3;-2;-2;-2;-3;9;-5;-15;1;-8;-4;-2;1;22;13;7;-26;-13;-17;-5;-8;-2;2;-6;-1;105;61;36;22;38;-1;26;30;12;14;-11;-9;;-18;-9;-4;2;-6;33;9;3;45;21;5;-6;24;9;1;-9;-5;21;10;2;-5;71;30;49;25;46;20;17;11;9;25;48;21;-28;-26;-9;-56;8;-80;-11;-36;-18;-2;5;-3;-3;-3;-4.0;4;-5.0;-20.0;1;12:30:00;1;WOB;KOL
AUG X SCF 16-12-2017;3;2017-12-16;10.0;54;36;19;8;4;4;1;-1;-1;2;79;-74;-41;-28;-14;-5;47;74;45;21;14;85;7;3;4;-58;-35;-18;23;14;45;30;54;21;23;-36;-15;-11;-2;0.0;49;26;-95;-41;36;29;39;25;30;24;18;11;49;36;18;29;13;10;5;10;1;-1;-73;-40;-16;-2;41;-8;-33;-16;-32;28;12;12;10;17;13;55;7;13;12;13;13;14;100;67;46;38.0;36;7.0;220.0;3;12:30:00;0;SCF;AUG
SGE X S04 16-12-2017;2;2017-12-16;8.0;-7;-8;-15;-9;-10;-36;-22;-12;77;43;92;8;-30;-18;-19;-20;-15;55;28;-28;-31;54;-14;-21;-21;-19;-14;-19;-14;-51;-38;-25;21;-37;-20;-6;-10;-12;-11;-70.0;15;2;3;2;10;1;1;1;1;25;15;4;6;7;4;3;-4;2;-3;3;2;-7;34;46;5;-3;-6;8;-11;-12;-11;-7;-4;-5;-7;-33;-23;-6;-23;16;-40;-61;-41;-70;-48;-31;-23;-21.0;-6;-11.0;-65.0;2;12:30:00;0;S04;SGE
STU X BAY 16-12-2017;1;2017-12-16;-10.0;25;13;10;-4;-3;-5;-7;-1;4;2;-27;2;-8;-11;-51;-30;-15;-11;-38;-27;-14;-12;27;11;9;11;12;5;3;2;-40;-27;-4;-20;-46;-20;52;-44;-8;0.0;82;40;17;4;4;6;4;4;6;-29;-18;-9;-4;-8;-13;26;-73;-29;-23;-68;-44;-76;-56;-97;-51;-27;16;-9;-2;-39;-19;-9;-10;-11;-8;-10;-85;69;-49;-47;-26;-13;2;-7;-10;-13;-24;75.0;41;5.0;-35.0;0;12:30:00;-1;BAY;STU
SVW X MAI 16-12-2017;2;2017-12-16;-1.0;-26;-14;-11;-14;-16;-15;-10;-8;78;41;75;22;17;47;18;8;1;11;76;44;26;38;18;9;-1;29;15;-67;-65;-45;-56;-28;17;-17;-11;-4;50;28;17;0.0;15;2;-11;-11;4;-8;-12;-4;-6;-8;-9;36;13;3;-5;-6;4;-2;-3;-33;-21;-69;-47;-35;-55;-27;-12;-6;-78;-45;-25;-16;-5;21;11;1;-6;48;-3;5;4;22;53;36;20;-36;-12;-2.0;14;4.0;-40.0;2;12:30:00;0;;SVW
DOR X TSG 16-12-2017;1;2017-12-16;-10.0;45;17;12;9;12;9;-50;-6;-2;-4;-11;-48;-1;-82;-41;-31;-17;-18;-15;-7;-1;-13;-37;-23;-14;-10;20;45;21;14;10;6;-12;3;-4;2;22;13;8;20.0;11;-6;-6;-48;-6;-16;-10;-5;-3;1;5;19;13;9;-26;28;-7;-9;-8;-8;72;37;14;-24;-25;-16;40;-6;4;5;3;7;10;-6;-6;-39;-44;25;-22;-13;-10;-37;22;2;-24;-56;-34;-37.0;16;74.0;5.0;2;15:30:00;1;TSG;DOR
H96 X BLK 17-12-2017;4;2017-12-17;-10.0;48;21;-79;82;19;16;11;13;-4;5;-11;-2;74;46;29;19;-28;-84;-46;35;-8;-19;3;1;-31;-68;-62;-30;-14;-3;9;1;-11;-6;-12;-68;-12;-46;21;80.0;-34;-15;-87;-56;-3;-39;-25;-18;26;19;24;82;16;45;48;2;30;55;62;31;18;7;-4;10;-46;-25;-4;16;21;7;-33;-36;-20;-30;-20;-47;-23;7;-11;-37;-19;-15;78;38;28;24;9;-5.0;7;-6.0;-15.0;4;12:30:00;0;BLK;H96
RBL X BCS 17-12-2017;3;2017-12-17;-10.0;37;36;23;18;46;36;28;18;-38;-10;42;-4;3;8;13;13;9;6;1;-7;-7;24;-7;-43;-54;-30;-13;30;5;35;23;40;16;64;41;24;16;15;20;25.0;11;38;28;43;41;30;-59;-74;-38;-17;-9;2;5;44;31;-79;24;25;45;44;66;45;31;22;87;81;45;45;34;27;18;16;17;99;63;72;37;24;31;57;38;30;23;18;12;22;17;19.0;18;21.0;80.0;2;15:00:00;-1;BCS;RBL
BLK X BAY 12-01-2018;3;2018-01-12;-10.0;4;-6;-4;-4;-3;5;-6;-42;-40;-20;-11;-8;4;-6;-6;-10;-12;-42;-89;-50;-22;-12;27;6;3;-79;-19;-6;3;3;-28;-46;-12;-100;-62;-44;-32;-9;-13;;-11;-9;-8;-9;-16;-8;-13;-11;-14;-13;35;41;-25;-5;-71;-12;-44;-28;-14;30;22;14;33;20;15;9;-7;6;77;19;15;12;62;32;46;57;34;-3;16;10;4;1;-5;-2;-8;-12;-49;-21.0;-6;-5.0;-75.0;1;17:30:00;-1;BAY;BLK
AUG X HSV 13-01-2018;0;2018-01-13;10.0;-8;-55;-32;-18;-12;-8;6;3;3;5;3;56;41;32;21;13;5;4;-4;-4;22;-3;6;-4;-47;38;-23;-13;-25;-9;67;78;-92;44;45;24;6;5;10;80.0;-8;23;9;3;-23;-4;-4;-8;-29;-12;-6;-42;-24;-6;-3;-15;26;22;14;9;6;2;7;28;21;17;10;69;44;23;12;5;-2;4;-17;-9;-6;-1;-45;-28;-21;-17;-20;11;6;5;-6;-6.0;7;45.0;-25.0;1;12:30:00;1;HSV;AUG
SGE X SCF 13-01-2018;1;2018-01-13;-10.0;15;92;100;99;63;72;47;27;44;23;-5;7;-4;-4;-7;-7;-7;32;17;95;97;5;93;56;37;19;15;13;14;36;20;9;6;3;29;13;11;21;46;;44;20;10;3;5;4;-93;-47;-29;-19;-18;-3;-2;-1;1;34;1;1;1;-1;-1;-1;5;-31;-12;-2;55;5;11;13;12;7;3;1;0;0;0;40;40;47;36;25;13;8;12;10;9;9.0;30;8.0;25.0;1;12:30:00;0;SCF;SGE
H96 X MAI 13-01-2018;2;2018-01-13;;-62;-54;-33;-25;-14;-38;-61;-37;-19;-11;0;60;38;-26;-23;-59;-36;-28;-96;-48;-18;-12;-9;-2;-88;-48;142;73;81;53;70;100;-19;60;61;40;25;4;-10;0.0;-21;-13;15;4;-16;-6;-10;-1;5;4;10;34;22;80;79;-3;78;46;29;-19;7;-6;-7;-9;4;-52;21;-27;-12;-8;-12;-6;-36;73;22;41;22;15;9;-6;-13;-15;19;-47;-19;-6;4;29.0;8;54.0;30.0;3;12:30:00;1;;H96
STU X BCS 13-01-2018;0;2018-01-13;10.0;5;4;1;2;3;3;3;3;13;11;9;4;-28;-36;-27;-47;-26;-17;-7;22;18;-32;-24;12;3;-39;-21;-9;-4;-1;-24;-15;-14;-13;-6;5;11;3;-5;0.0;-7;-10;-12;-4;-3;-4;-4;-4;-3;-4;-4;-1;2;1;2;6;2;2;7;-7;14;15;43;54;36;23;35;11;2;17;-34;-12;22;5;-9;-5;31;19;10;2;-10;-13;-35;-24;37;10;3;-4.0;7;-29.0;-10.0;1;12:30:00;1;BCS;STU
SVW X TSG 13-01-2018;1;2018-01-13;-10.0;-2;1;-29;-25;-36;-23;-15;-8;-6;-3;-12;-23;-6;-27;-44;-17;29;5;-36;-52;-31;-18;-20;-11;-33;23;6;-4;-4;-13;-32;-100;-17;-65;-41;-21;53;51;-25;0.0;60;31;22;23;-10;68;39;45;64;35;11;-31;-26;-24;-19;-10;30;16;18;9;100;18;-12;-2;5;-1;-10;-8;-9;-4;-42;-34;26;-5;-24;-21;-46;-9;-35;-27;-15;-1;9;6;25;10;11;-10.0;-12;-2.0;30.0;1;12:30:00;0;TSG;SVW
RBL X S04 13-01-2018;1;2018-01-13;-10.0;-31;-13;-4;-5;-8;7;9;8;4;-11;-74;11;-8;-5;-6;4;4;-4;-19;-20;-100;-47;-94;-48;-49;-25;-8;28;57;39;27;94;-27;18;11;78;43;16;-4;0.0;-3;-3;-3;-3;-10;-1;30;41;29;17;10;-56;-32;-20;-5;-5;47;30;22;18;15;11;32;13;1;-2;2;74;38;96;30;19;16;15;-5;-5;-6;6;-9;31;89;99;55;29;11;-6;-6;-9.0;-60;6.0;30.0;3;15:30:00;1;S04;RBL
KOL X BMG 14-01-2018;1;2018-01-14;-10.0;13;20;-24;-12;-44;-26;-15;-10;-4;-79;-5;-42;-69;-46;-38;-12;-13;-3;2;21;8;-3;2;-3;-3;-6;-8;71;33;14;-19;26;-1;19;14;9;7;-40;-22;0.0;-28;-19;-14;23;-1;15;8;-8;3;-3;-8;-10;-11;-11;-10;1;-10;-30;-22;-14;-4;-3;-1;19;4;-37;-5;-100;-100;-64;-34;-24;-47;39;5;6;3;8;3;-2;-7;9;-2;25;-35;-16;-15;-13.0;9;-15.0;100.0;2;12:30:00;1;BMG;KOL
DOR X WOB 14-01-2018;0;2018-01-14;3.0;51;9;18;15;8;2;9;-5;-4;-6;4;-8;56;51;32;23;17;2;-4;-7;-12;5;53;24;47;21;13;9;6;2;-35;-18;5;-1;2;1;29;23;14;;19;17;39;26;5;19;18;16;12;63;73;47;81;52;-46;5;-9;-1;10;4;13;2;-6;-2;-5;-7;5;8;4;-32;-28;-43;-33;-27;-21;-77;-19;-7;-16;-10;-47;-20;-35;-2;-33;34;2;6.0;24;-2.0;0.0;0;15:00:00;0;WOB;DOR
BCS X DOR 19-01-2018;1;2018-01-19;10.0;4;5;6;-6;-6;-44;-32;-60;-41;-30;3;-21;36;18;34;21;14;7;-4;2;1;-3;22;13;43;25;70;40;24;17;11;2;-2;2;1;6;-4;-3;-5;;-7;88;50;31;-3;20;13;-4;-5;-7;-8;-28;-17;-100;-64;3;-38;-26;-56;35;34;15;24;12;-11;-4;-7;-25;-14;-92;-59;-41;-28;35;11;-10;-25;-1;-19;-19;-15;-23;-44;-32;-96;-88;-58;-9.0;3;9.0;-10.0;1;17:30:00;0;DOR;BCS
MAI X STU 20-01-2018;2;2018-01-20;-2.0;14;8;-73;-33;-17;-11;-13;64;37;28;24;-74;72;23;10;2;33;16;6;1;37;48;23;17;4;-6;-11;-14;-16;-11;-8;-6;59;-5;-4;-4;73;5;-37;75.0;-17;-6;-7;22;99;45;28;14;15;10;51;100;61;12;28;100;64;34;46;24;100;76;48;29;20;40;97;20;7;-5;-14;-17;-16;-20;-12;-11;-11;48;-12;-19;-35;-14;12;-3;-8;-9;-13;-16.0;29;-17.0;-145.0;3;12:30:00;1;STU;
TSG X BLK 20-01-2018;4;2018-01-20;3.0;11;9;52;27;9;13;-8;-10;-14;-8;2;-14;-16;-12;-10;-13;-25;-24;-19;46;20;-4;13;38;43;16;3;-2;-7;19;6;3;6;-7;2;7;-5;-80;-51;;-5;-6;-1;37;-5;20;-12;-80;-52;-38;-27;-11;-2;5;1;-8;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-46;-33;-17;-42;-22;43;-23;3;4;4;-8;-32;22;12;4;-44;-26;-20;-40;75;38;2.0;43;-5.0;15.0;1;12:30:00;-1;BLK;TSG
BMG X AUG 20-01-2018;0;2018-01-20;-10.0;100;85;13;4;-4;-20;-39;-62;-38;-24;-11;-16;-11;-7;-7;38;16;12;9;-26;-80;29;-38;-23;20;36;69;43;29;13;-48;-30;41;-10;-12;-8;-2;-2;29;0.0;-1;-1;49;27;27;5;-24;-9;-7;-7;-1;2;5;7;8;42;-6;-11;-23;-20;-21;-15;-12;27;19;13;31;-28;-68;-52;-75;-49;-31;-11;-57;-28;-13;22;-41;-29;-17;-14;-8;-29;-23;-20;-13;39.0;16;19.0;80.0;2;12:30:00;1;AUG;BMG
SCF X RBL 20-01-2018;1;2018-01-20;4.0;-5;-7;-10;-7;-8;-9;-10;-5;-3;5;6;1;-1;-1;-1;-1;-1;-1;-1;5;-6;-21;-7;-9;57;31;89;49;26;-29;-13;-10;-14;-11;-37;-48;32;7;8;20.0;-38;-27;-23;-30;-42;-20;-13;61;28;-50;-17;-49;-33;21;-5;-21;-4;-33;-17;-15;17;2;-44;-26;-53;-76;-9;-48;-29;92;13;2;-6;-11;95;45;23;9;9;1;-10;-10;-11;-36;-31;-23;-18;-12.0;-5;-7.0;0.0;2;12:30:00;1;RBL;SCF
WOB X SGE 20-01-2018;3;2018-01-20;-10.0;-37;-17;53;20;17;17;9;-2;-82;-80;38;-46;-20;-39;-54;-36;-24;-42;-20;-5;45;16;29;24;-36;-15;23;43;28;38;36;14;13;-51;-33;-22;-15;-9;-46;;-22;-7;11;1;5;-7;-3;-44;-56;-27;20;-5;5;20;15;-9;12;11;6;6;8;13;1;69;28;9;38;2;-3;-7;-30;-20;-4;-5;-1;-4;-4;19;-1;8;6;6;6;-43;-56;-26;-21;-18.0;15;-6.0;0.0;1;12:30:00;-1;SGE;WOB
HSV X KOL 20-01-2018;2;2018-01-20;10.0;14;10;9;70;34;13;11;25;16;8;45;3;-7;-6;-2;-3;-4;-4;-71;-74;-45;32;-28;-20;-5;2;2;28;23;7;6;8;46;7;8;9;49;2;4;30.0;3;3;24;41;30;27;18;7;7;6;8;8;9;8;13;18;6;6;37;20;9;-27;-13;-76;-41;29;-24;8;-36;-17;-14;-19;43;22;35;23;12;-6;2;-2;-23;54;16;-23;-10;-12;-13;-10.0;29;-4.0;0.0;0;15:30:00;-1;KOL;HSV
BAY X SVW 21-01-2018;2;2018-01-21;10.0;6;15;49;35;53;37;27;19;17;14;10;14;14;10;17;-49;-96;-56;-72;-50;27;11;12;13;11;14;24;16;5;-8;-30;-33;11;-9;6;80;44;31;16;0.0;-7;7;17;16;11;2;29;14;9;6;6;3;-14;-4;2;12;2;2;4;74;100;88;-89;-19;-15;-14;43;-7;4;44;7;6;-54;-27;82;40;20;-36;17;-64;-35;-18;103;57;41;32;21;13.0;6;40.0;-35.0;4;12:30:00;1;SVW;BAY
S04 X H96 21-01-2018;1;2018-01-21;3.0;12;16;17;15;13;12;10;85;44;20;4;10;5;-3;-2;-2;-2;-7;-1;3;-73;5;-47;-29;-19;-13;-4;-4;-4;-4;-4;-14;4;-10;-7;-6;-5;19;7;0.0;4;25;13;12;-36;42;15;3;-5;-6;-15;-7;-8;-14;-16;-12;-12;-11;-5;2;2;3;4;4;4;-4;-2;-3;-85;-68;-44;-24;-7;4;6;6;-18;10;-6;-1;-3;3;4;44;25;-76;-36;-22.0;8;-1.0;-30.0;1;15:00:00;0;H96;S04
SGE X BMG 26-01-2018;0;2018-01-26;1.0;7;2;1;24;7;10;-11;-5;5;5;1;2;-3;11;36;25;19;15;14;13;4;1;-4;-9;-7;-6;-4;-4;-8;44;21;11;1;10;8;-3;3;71;38;-30.0;3;-3;-33;-20;-5;-8;29;12;8;-42;-23;-47;-31;-46;-33;-1;-20;-15;-15;-12;8;2;-18;-31;-16;-37;-20;-34;-1;-3;-34;-21;-14;-13;-30;-11;-36;31;-42;-18;-7;-3;7;7;10;7;-41;45.0;14;-26.0;60.0;2;17:30:00;1;BMG;SGE
KOL X AUG 27-01-2018;1;2018-01-27;10.0;12;2;2;27;16;3;-6;-7;-11;-39;11;-25;-16;-11;-8;-4;-4;-4;25;18;15;12;14;3;3;35;24;12;46;32;26;15;11;84;47;32;13;8;21;-20.0;25;18;19;35;12;18;28;16;7;2;7;34;20;-25;-37;12;-27;-12;-5;-6;-17;-28;-16;-18;-37;-33;12;-20;-94;-57;-64;-24;-7;-8;-10;-96;-55;12;-11;38;21;67;42;26;11;9;20;15.0;12;11.0;25.0;1;12:30:00;0;AUG;KOL
BAY X TSG 27-01-2018;2;2018-01-27;7.0;30;19;-43;-48;39;2;-21;-2;-5;6;9;5;89;40;32;31;84;79;44;61;31;-74;20;20;13;10;12;17;9;6;3;27;-34;10;7;40;55;32;20;25.0;-7;5;4;6;-15;8;9;9;14;-11;46;41;55;37;23;-17;100;61;34;68;74;35;24;100;100;96;-1;56;32;11;-23;-16;-7;-4;-2;1;1;8;1;1;-40;-29;-23;27;3;1;-7;-9.0;41;77.0;5.0;5;12:30:00;1;TSG;BAY
DOR X SCF 27-01-2018;2;2018-01-27;10.0;90;34;19;14;11;3;66;39;13;1;13;-4;-85;-43;-18;-4;6;13;13;1;4;15;8;10;12;53;34;23;16;12;6;-23;37;-60;-36;30;6;12;12;;9;5;9;11;29;12;13;9;6;5;4;28;28;23;20;24;23;39;20;8;-8;6;6;9;-70;-31;26;-13;11;5;13;72;92;79;82;38;23;21;15;17;7;10;29;21;20;16;13;10.0;17;4.0;85.0;2;12:30:00;0;SCF;DOR
RBL X HSV 27-01-2018;1;2018-01-27;10.0;73;33;25;25;-21;-9;45;52;35;22;12;13;4;1;10;2;-4;26;16;11;9;44;-63;-31;-15;-5;4;8;8;8;8;8;58;8;8;8;3;-2;43;0.0;16;4;3;9;34;12;13;15;16;16;10;6;99;59;15;23;45;22;7;25;17;-24;-35;-22;-16;-11;8;7;9;12;4;-3;27;15;9;46;28;-9;15;9;-40;-52;31;-4;-32;-15;-6;7.0;11;2.0;50.0;1;12:30:00;0;HSV;RBL
STU X S04 27-01-2018;2;2018-01-27;-5.0;-1;1;1;-5;-6;-87;-55;-36;-25;-14;-12;-76;-45;-32;-25;-17;-5;-8;-4;-2;-1;-53;-1;-1;-55;-11;-9;-7;-26;-4;7;7;-38;15;17;17;16;-38;-12;0.0;65;48;78;46;-29;32;13;42;21;17;24;2;13;31;48;-23;72;19;35;19;15;-9;-4;-4;5;4;-19;7;9;9;14;15;-33;-7;5;30;16;-7;-41;-62;-57;-76;46;7;13;14;16;-37.0;-3;-7.0;0.0;0;12:30:00;-1;S04;STU
SVW X BCS 27-01-2018;0;2018-01-27;4.0;33;48;-44;-52;-31;-16;-27;-9;4;7;10;10;14;12;9;47;33;25;20;12;-6;33;-1;5;47;28;22;16;-17;-9;-7;-6;46;6;41;28;15;7;-8;30.0;-5;4;-1;-31;26;35;14;20;48;34;21;15;11;7;7;-41;42;25;15;8;5;1;5;3;12;7;-18;2;-3;-42;-28;-14;68;33;20;16;-21;-15;-2;5;6;72;51;42;71;35;8;14.0;-13;2.0;5.0;0;15:30:00;0;BCS;SVW
BLK X MAI 28-01-2018;0;2018-01-28;10.0;-42;-9;-1;15;11;16;15;35;31;19;13;43;31;2;6;1;-4;7;8;10;5;15;1;32;26;22;26;22;18;17;17;16;16;16;65;39;24;11;-23;60.0;-18;-16;-14;65;11;42;33;47;29;43;25;16;10;8;4;56;4;4;5;5;5;5;5;70;49;100;39;63;37;42;5;-1;-10;-5;6;2;2;28;2;2;21;13;7;4;2;25;77;49.0;42;32.0;0.0;2;12:30:00;1;;BLK
H96 X WOB 28-01-2018;1;2018-01-28;5.0;-2;-2;-3;-3;4;-12;-47;-27;-15;-8;7;11;43;29;6;7;62;41;36;18;15;11;9;10;11;18;31;43;26;15;9;-5;13;18;12;6;27;15;9;0.0;8;8;8;8;14;8;43;23;16;7;2;-3;-5;-7;38;14;23;16;9;-6;-3;40;20;6;2;-2;19;-3;-3;4;-72;-43;-27;-17;-4;4;14;9;32;47;41;28;19;13;-27;29;4;2.0;3;2.0;30.0;0;15:00:00;-1;WOB;H96
KOL X DOR 02-02-2018;3;2018-02-02;-10.0;-35;-15;-4;-5;36;-34;-8;-4;25;-11;-7;-23;-9;-21;-20;-18;-16;-46;-36;-20;-15;-42;-32;-19;-9;-6;-3;5;-76;-49;-34;26;-18;8;11;7;5;7;2;;-2;4;10;-6;-12;-1;1;1;1;1;26;26;-34;-4;-1;-8;-51;72;62;-70;-14;-2;42;20;44;2;-10;91;45;21;5;-6;-8;-45;-42;29;40;-58;27;22;17;11;7;-72;-67;-44;-21;-23.0;-66;30.0;10.0;2;17:30:00;-1;DOR;KOL
MAI X BAY 03-02-2018;2;2018-02-03;-10.0;-36;-25;-16;-33;-15;-9;-7;-11;-12;-15;-9;13;-2;-7;-51;-38;-27;-19;-14;-13;-12;-8;-12;-12;-12;-7;-65;-74;-41;28;-3;1;-8;10;6;7;3;1;-11;-35.0;6;-6;-6;-74;-12;-49;-40;-62;52;9;5;4;43;20;36;-13;25;13;9;55;35;30;13;-11;-10;-16;-39;25;-31;-17;-15;-43;31;4;8;45;31;-28;-39;-11;-2;40;50;32;-21;-1;-3;-4.0;-21;-5.0;-40.0;0;12:30:00;-1;BAY;
S04 X SVW 03-02-2018;2;2018-02-03;-10.0;-20;-45;35;16;11;10;10;5;-4;3;-3;-18;-6;23;-13;-1;39;57;24;8;4;2;-6;-9;-13;-5;-1;7;1;-13;-9;-53;2;-35;-23;-16;-12;-6;-8;0.0;-3;2;2;2;2;3;56;38;30;61;100;100;82;74;37;7;8;6;10;-5;-5;-8;-8;-9;-8;-48;4;67;34;26;16;14;9;5;3;7;-15;6;-100;-70;-77;-41;-59;-26;16;-5;1;-30.0;7;-22.0;-80.0;1;12:30:00;-1;SVW;S04
SCF X BLK 03-02-2018;0;2018-02-03;10.0;-31;-34;-22;-15;-10;-8;-8;-3;3;42;2;28;37;18;8;-3;-3;-6;-26;-19;-10;-4;-5;-2;-35;-24;-43;-40;-29;-15;-68;-41;-25;-21;-5;-11;-10;-13;-8;-5.0;19;1;2;2;-15;8;9;6;29;-40;-8;-7;-11;-46;-62;108;-71;-81;-46;-23;-42;-34;-23;-21;-19;-16;56;-9;-6;20;14;3;-31;40;10;5;5;27;11;5;19;-25;-12;-47;-33;-25;-18;-15.0;6;-11.0;-15.0;0;12:30:00;0;BLK;SCF
BCS X TSG 03-02-2018;1;2018-02-03;-10.0;-18;-15;-37;-25;-25;-20;-15;-11;-10;-12;-12;-8;-3;2;1;2;-4;-8;-11;-52;-27;-13;-11;22;10;2;-5;-6;-2;3;-29;-89;-9;-51;-29;-26;-87;-49;3;10.0;-3;3;1;1;-5;1;1;1;1;-65;-37;-28;-28;-11;81;6;39;17;3;-3;38;-33;-9;-7;-6;-3;-26;-3;-3;2;7;-14;-44;-25;-8;-4;7;-39;39;17;-27;-43;-29;-23;-16;-31;17;-4.0;-24;-32.0;-55.0;1;12:30:00;0;TSG;BCS
WOB X STU 03-02-2018;1;2018-02-03;9.0;-50;-21;-9;-48;-30;-15;-12;-10;-6;-6;13;-6;-6;23;17;22;85;42;20;14;95;16;50;74;49;64;32;56;36;28;15;9;23;43;31;18;14;6;1;;-45;-30;-42;-24;11;-14;-34;-19;-9;-5;5;-6;-1;40;23;-8;-31;-99;-88;-61;-41;-29;-37;-52;-32;-20;6;-13;-8;-4;-4;-9;-8;28;10;-33;-9;6;-3;7;29;23;16;17;13;14;11;14.0;8;14.0;;1;12:30:00;0;STU;WOB
BMG X RBL 03-02-2018;1;2018-02-03;10.0;-2;4;3;-4;-4;27;-44;-35;-19;-19;-6;-19;-14;-37;-57;-39;-38;-28;-18;-37;-33;-1;-24;-20;-17;-44;-30;-22;-7;11;13;14;-4;15;3;-5;-10;-9;32;;8;-53;-34;-44;-5;-37;-40;47;14;-32;-15;-11;-14;-7;-5;-2;-1;-59;-28;-10;-4;6;-30;-18;-10;-5;-43;29;14;12;15;-27;-13;-2;-1;-1;-5;-24;-72;-43;-25;-15;-3;12;7;39;23;-85.0;-10;-43.0;40.0;0;15:30:00;-1;RBL;BMG
AUG X SGE 04-02-2018;0;2018-02-04;-10.0;32;-26;6;-3;-11;-8;-4;-39;-19;-15;-1;79;61;-41;-3;-4;-6;-9;-1;5;4;30;39;18;5;22;14;2;-14;-41;-31;-23;28;-18;-14;-48;-26;-13;-5;0.0;-1;-1;50;24;21;14;33;63;1;-4;-5;-13;-20;-13;-11;43;-5;-6;-7;-8;-8;-9;-10;-6;-4;-2;24;-1;5;1;-1;39;-25;51;58;28;-47;37;-23;-60;-40;-26;-14;-10;-35;-23;-16;38.0;49;49.0;;3;12:30:00;1;SGE;AUG
