game;away_score;data;form_minute_1;form_minute_10;form_minute_11;form_minute_12;form_minute_13;form_minute_14;form_minute_15;form_minute_16;form_minute_17;form_minute_18;form_minute_19;form_minute_2;form_minute_20;form_minute_21;form_minute_22;form_minute_23;form_minute_24;form_minute_25;form_minute_26;form_minute_27;form_minute_28;form_minute_29;form_minute_3;form_minute_30;form_minute_31;form_minute_32;form_minute_33;form_minute_34;form_minute_35;form_minute_36;form_minute_37;form_minute_38;form_minute_39;form_minute_4;form_minute_40;form_minute_41;form_minute_42;form_minute_43;form_minute_44;form_minute_45;form_minute_45.5;form_minute_46;form_minute_47;form_minute_48;form_minute_49;form_minute_5;form_minute_50;form_minute_51;form_minute_52;form_minute_53;form_minute_54;form_minute_55;form_minute_56;form_minute_57;form_minute_58;form_minute_59;form_minute_6;form_minute_60;form_minute_61;form_minute_62;form_minute_63;form_minute_64;form_minute_65;form_minute_66;form_minute_67;form_minute_68;form_minute_69;form_minute_7;form_minute_70;form_minute_71;form_minute_72;form_minute_73;form_minute_74;form_minute_75;form_minute_76;form_minute_77;form_minute_78;form_minute_79;form_minute_8;form_minute_80;form_minute_81;form_minute_82;form_minute_83;form_minute_84;form_minute_85;form_minute_86;form_minute_87;form_minute_88;form_minute_89;form_minute_9;form_minute_90;form_minute_90.5;home_score;hora;result;team_away;team_home
S04 X BLK 19-12-2018;2;2018-12-19;-8.0;1;1;51;32;10;14;4;-3;29;19;-6;9;20;37;6;-36;-27;-17;-26;-32;-65;-5;-18;-17;-1;27;22;5;-19;-3;12;-20;13;-5;2;11;48;39;44;107.0;13;23;21;27;2;15;8;3;-9;23;9;10;8;18;8;2;-8;16;7;15;14;13;27;66;75.0;53;2;44;15;9;48;39;24;19;19;8;-7;1;51;51;38;50;48;4;1;1;40.0;22;1;24.0;-13.0;1;15:30:00;-1;BLK;S04
MAI X SGE 19-12-2018;2;2018-12-19;17.0;47;23;5;26;12;-13;-10;-5;13;23;9;14;31;16;-44;-21;-7;-2;6;-7;-7;6;-21;-11;-64;-40;-27;-26;37;15;17;44;-22;56;33;9;-22;-6;-12;-54.0;-29;19;9;6;25;4;36;-37;-14;-13;-12;-14;-23;-25;-11;23;13;2;3;13;5;3;3;3;2.0;23;14;15;3;-15;-4;11;2;51;37;31;55;4;35;24;19;55;28;11;39;29;42.0;30;3;23.0;9.0;2;17:30:00;0;SGE;
BAY X RBL 19-12-2018;0;2018-12-19;8.0;-13;-38;-19;-12;9;27;18;20;14;13;4;8;8;6;7;-23;71;79;46;27;20;44;2;-3;-18;31;22;13;7;-50;-54;-28;27;-14;21;26;8;1;12;-8.0;14;16;5;-7;3;-4;-28;-13;-3;-31;-2;4;8;9;16;10;13;9;10;8;5;9;36;16;10.0;10;7;8;5;6;42;29;11;7;11;8;83;-2;45;-31;-5;5;68;-42;1;-9;-4.0;-9;-4;-2.0;5.0;1;17:30:00;1;RBL;BAY
SCF X H96 19-12-2018;1;2018-12-19;10.0;5;2;-30;-1;-60;-63;-36;-13;-12;11;31;14;10;-6;11;-15;-6;-6;-5;4;-8;79;-6;11;-6;-16;-34;-36;28;-18;-17;-13;45;-15;-23;12;2;-4;-4;-80.0;-30;-61;-56;-25;7;19;20;17;46;29;39;4;-26;-32;-21;5;17;4;8;-21;-6;-20;-24;-22;-15.0;-19;-4;17;7;4;7;18;21;4;15;9;18;-11;11;15;23;21;10;8;37;33;29.0;13;48;-1.0;8.0;1;17:30:00;0;H96;SCF
SVW X TSG 19-12-2018;1;2018-12-19;4.0;-15;-42;-48;-26;-35;-27;41;42;21;19;-6;-24;-36;-27;-17;-8;22;16;2;12;7;-4;11;-42;-18;-18;-9;-5;2;31;23;18;-6;16;18;13;18;15;11;5.0;-8;-4;17;58;14;61;82;42;21;7;15;11;13;59;26;21;24;-22;5;10;36;19;1;-15;-30.0;-26;18;-14;-5;3;3;27;17;53;31;17;13;6;23;8;2;-47;-32;-26;-38;-17;-3.0;23;-6;38.0;48.0;1;17:30:00;0;TSG;SVW
DOR X BMG 21-12-2018;1;2018-12-21;-9.0;81;46;28;2;-3;-6;6;-10;-3;4;-14;-8;52;60;32;7;4;3;15;10;10;-18;77;43;22;-49;-14;-4;8;46;34;22;14;17;5;-4;15;27;10;-42.0;-19;-3;24;19;5;19;20;11;4;1;35;46;27;13;36;8;12;4;-34;-53;-15;-11;33;15;10.0;11;9;12;14;16;32;19;17;15;17;8;-5;38;-1;-1;5;1;-9;-5;-10;-3;-20.0;-10;20;1.0;3.0;2;17:30:00;1;BMG;DOR
NUR X SCF 22-12-2018;1;2018-12-22;-7.0;3;9;1;1;14;4;-3;-10;-11;-14;-9;-62;-25;-4;46;41;29;32;43;36;-22;17;9;7;24;23;30;23;15;14;14;39;-23;57;47;37;27;15;-48;28.0;-4;-4;-5;5;-16;8;38;29;57;44;42;26;18;3;29;-8;22;18;24;22;34;49;33;31;2.0;28;-5;21;36;74;52;27;20;14;-80;-44;-24;-1;-10;-7;-25;-21;-5;17;17;14;25.0;-15;7;16.0;36.0;0;12:30:00;-1;SCF;NUR
BLK X BCS 22-12-2018;1;2018-12-22;-10.0;18;-11;-29;-11;-1;6;9;29;26;19;-26;-30;-11;27;40;69;33;15;-89;-47;-29;-22;-17;-10;-1;4;6;26;15;13;14;11;-1;-45;-25;-14;-70;-18;28;-15.0;-29;-18;-4;-10;-4;-7;45;22;11;-16;-12;-12;-9;-21;-34;3;-23;-11;9;24;24;22;23;29;-23.0;-8;57;-24;-17;-13;-49;-53;-30;-19;-19;48;21;32;46;21;17;6;-9;-1;12;22;17.0;14;22;15.0;-2.0;3;12:30:00;1;BCS;BLK
H96 X DUS 22-12-2018;1;2018-12-22;-5.0;13;-24;-4;18;36;28;20;14;7;22;3;23;16;12;30;18;22;10;10;28;12;26;-17;19;12;11;15;9;4;-30;-38;-17;15;14;7;17;63;26;15;;9;5;1;7;10;5;33;21;30;19;12;-18;-2;22;9;-24;-16;-7;18;1;-65;-23;-13;-57;-14.0;7;20;-6;-17;-6;-3;-10;-52;-32;-12;47;22;4;3;-5;-5;-33;-31;-12;12;-23;-2.0;8;8;9.0;-21.0;0;12:30:00;-1;DUS;H96
RBL X SVW 22-12-2018;2;2018-12-22;26.0;7;-11;-12;-5;26;-19;5;3;1;-36;8;-13;9;3;48;25;21;17;15;37;31;13;9;20;11;9;10;56;38;27;-19;-38;-9;-62;-47;-30;-38;-26;39;-6.0;19;6;-4;-33;4;-25;-36;-20;-26;-32;-46;-26;-27;-19;-5;3;10;-6;-6;-8;-14;29;76;8;2.0;-11;14;-9;-33;-49;-21;-3;3;-9;-6;-67;-57;4;-33;-16;-6;4;38;23;16;17;64.0;31;14;-2.0;10.0;3;12:30:00;1;SVW;RBL
STU X S04 22-12-2018;3;2018-12-22;-5.0;-47;-15;-14;-13;-43;-8;-6;-2;-5;-3;-8;-11;12;64;57;33;18;8;-15;-8;10;-3;-11;33;10;25;44;34;12;11;9;4;-1;7;13;15;30;22;-40;-31.0;7;17;15;62;3;44;39;27;18;7;26;4;2;-1;-9;4;-40;-19;15;13;12;13;11;9;20.0;-77;20;-60;-64;-42;-25;-4;5;44;43;23;-64;20;-35;-28;-47;-27;-42;-20;-16;-7;-3.0;-6;24;1.0;11.0;1;12:30:00;-1;S04;STU
SGE X BAY 22-12-2018;3;2018-12-22;-9.0;15;45;18;-57;-100;-100;-63;-40;20;14;-9;5;-4;21;6;-5;43;1;-7;-10;-11;-8;-30;-20;-15;-11;-7;-5;-63;-38;-26;-16;-7;-12;-33;-20;-12;-15;-24;4.0;-19;-15;-10;-12;-6;-11;-12;48;24;10;8;7;2;3;-17;5;-7;-5;32;14;10;-7;7;-20;-24.0;-19;2;-13;-12;24;10;5;-4;-1;-2;25;-57;3;-20;-13;-8;-8;1;1;1;-7;4.0;4;36;-30.0;45.0;0;15:30:00;-1;BAY;SGE
AUG X WOB 23-12-2018;3;2018-12-23;17.0;-8;-7;25;17;8;29;26;24;47;9;5;-3;-1;8;-4;-15;-56;-33;-17;-15;-10;-5;13;20;3;-35;-41;-19;-18;-13;-9;-4;1;-17;-20;-68;-67;-55;-43;-41.0;19;5;12;51;1;32;52;57;32;12;3;8;6;1;53;5;58;33;36;19;18;7;-9;-6;-6.0;-13;39;-21;-22;-23;-15;-8;12;6;1;-39;-21;18;-35;-20;-71;-39;-19;-22;-8;3;39.0;34;11;-60.0;15.0;2;12:30:00;-1;WOB;AUG
TSG X MAI 23-12-2018;1;2018-12-23;2.0;-27;-12;88;47;38;-26;6;-45;-21;-32;3;-11;66;58;40;55;35;26;2;-6;18;1;-24;-44;33;-8;27;35;100;73;80;52;8;39;33;33;37;31;11;-24.0;10;13;15;45;-19;35;20;10;3;11;12;12;14;49;32;-4;23;17;12;-5;41;37;80;97;63.0;29;-12;21;1;6;15;22;26;49;40;35;41;-17;23;17;11;3;26;18;45;30;20.0;16;-44;-25.0;6.0;1;15:00:00;0;;TSG
TSG X BAY 18-01-2019;3;2019-01-18;10.0;-8;-40;-26;-23;-17;-27;-19;-19;-20;-9;3;-45;-33;-36;-38;-24;-12;-25;-19;-33;-21;-32;-72;-68;-41;-35;-24;-46;-63;-40;-23;-14;-9;-16;-12;-7;-7;12;-1;-45.0;-1;-1;12;35;23;-49;-75;-48;-16;27;48;65;33;-25;-24;1;-10;-13;-40;-42;-33;-15;-11;-12;-34.0;-15;-14;-11;-1;43;32;22;17;10;-6;7;1;-5;-2;1;-2;-2;-14;43;16;-61;-29.0;-12;6;-9.0;-5.0;1;17:30:00;-1;BAY;TSG
AUG X DUS 19-01-2019;2;2019-01-19;3.0;22;33;44;35;18;21;41;22;12;51;7;25;8;-7;-13;-18;-19;-25;-41;-26;26;9;-22;-11;-37;-8;-16;-16;-39;-18;18;18;57;11;15;10;9;22;10;-22.0;8;11;12;13;37;39;24;15;10;7;4;4;-10;-5;7;25;12;42;69;47;77;100;46;-40;-17.0;-17;31;17;-2;13;7;-16;-14;-19;-14;-38;-24;51;-16;-28;-45;-35;-27;-13;-34;-19;-13.0;-10;27;-3.0;4.0;1;12:30:00;-1;DUS;AUG
BLK X BMG 19-01-2019;1;2019-01-19;45.0;6;5;5;4;4;30;21;78;40;-23;43;-4;12;4;31;15;6;-3;-16;-1;54;61;28;21;28;33;-17;-2;-4;-6;-83;-20;42;-9;8;29;1;-12;-56;-8.0;-12;15;22;-40;44;-7;-1;5;4;19;18;35;48;29;23;30;17;13;18;35;13;13;43;28;37.0;54;19;85;87;62;70;44;27;19;49;63;84;14;56;38;3;1;14;11;21;21;35.0;45;20;31.0;75.0;0;12:30:00;-1;BMG;BLK
SGE X SCF 19-01-2019;1;2019-01-19;10.0;20;7;3;-23;-4;-27;-10;14;10;45;10;39;22;23;15;7;34;21;8;-5;-34;10;-41;-22;-23;-38;-14;-2;34;98;51;37;10;90;50;28;22;44;50;12.0;-28;-35;-50;-64;25;-41;-22;-6;39;40;10;3;-3;-5;7;19;3;-26;32;-27;-12;-43;-14;-13;-25.0;-84;15;-52;-66;-45;-24;-16;-24;-18;-23;-21;40;6;-34;-40;-55;-89;-44;-32;-19;-12;-19.0;-50;45;-40.0;23.0;3;12:30:00;1;SCF;SGE
H96 X SVW 19-01-2019;1;2019-01-19;2.0;8;19;11;-20;-8;-5;-5;12;6;-7;-5;-7;-30;-78;-71;-43;-34;-21;-21;-69;-38;-7;-38;-2;-9;-55;-69;-78;-20;-11;-4;26;-27;28;26;8;-48;-57;-23;13.0;21;36;21;14;-21;-36;-79;-65;-36;-20;10;13;6;5;8;-5;6;4;4;20;-33;-13;-27;-14;-1.0;-12;-4;11;-22;-7;-37;-43;-26;-2;-5;-37;-29;-10;-23;-6;20;10;-37;-63;-49;-32;20.0;7;-12;26.0;31.0;0;12:30:00;-1;SVW;H96
STU X MAI 19-01-2019;3;2019-01-19;17.0;-18;-10;-31;-15;15;6;8;24;9;-14;10;-14;-17;-8;-35;-8;-30;-39;-21;-9;-47;7;-24;-11;-5;-3;36;14;-8;-25;-10;45;34;51;49;44;6;14;-45;-45.0;-22;-26;-11;-2;21;7;8;2;16;16;36;29;19;38;26;-58;54;58;81;54;65;82;46;14;-14.0;-2;-69;30;20;15;-76;-8;-10;22;34;65;95;-38;61;64;89;80;84;100;91;90;;74;-19;34.0;63.0;2;12:30:00;-1;;STU
RBL X DOR 19-01-2019;1;2019-01-19;1.0;-12;-20;-17;-20;-51;-32;-17;21;14;-19;45;-27;-24;-16;-10;-4;8;2;-26;-14;-9;34;-7;16;8;6;28;35;48;33;28;21;20;3;-30;-17;-10;45;35;-2.0;3;3;4;4;9;4;4;33;12;1;-31;-24;-14;-10;-20;-7;12;-3;-1;-2;-1;2;1;-8;-32.0;-18;-11;38;11;-10;12;51;31;20;42;79;100;-68;68;40;31;5;-9;-30;-18;-7;9.0;8;-44;27.0;24.0;0;15:30:00;-1;DOR;RBL
NUR X BCS 20-01-2019;3;2019-01-20;-7.0;-26;-14;-7;21;7;24;-50;21;27;19;-13;1;3;1;7;18;13;9;10;1;-35;-14;-18;-9;-4;2;3;3;3;15;12;14;-14;3;2;24;70;34;5;-18.0;1;-1;15;8;-14;49;-43;9;5;23;4;2;-23;-12;-26;-19;-4;16;-10;1;-7;-29;-71;-49;-52.0;-10;-14;-5;-43;-15;-37;-19;31;12;7;3;12;-12;-42;-18;-8;-38;-11;-52;-76;-46;-23.0;-8;-10;6.0;11.0;1;12:30:00;-1;BCS;NUR
S04 X WOB 20-01-2019;1;2019-01-20;-10.0;-22;4;4;6;21;9;3;-6;-36;-28;-13;-20;-62;-41;-21;-19;-18;-13;-32;-47;-29;-24;-18;25;2;-42;-55;-33;-29;27;15;42;-22;30;30;19;22;16;5;36.0;1;-2;6;-24;-28;-29;71;37;13;-10;30;39;7;8;-12;-73;7;2;3;-4;1;2;-6;-20;-18.0;-9;-56;-3;3;8;8;8;31;19;41;24;59;-37;63;47;52;24;11;6;9;9;4.0;-41;33;-46.0;34.0;2;15:00:00;1;WOB;S04
BCS X S04 25-01-2019;2;2019-01-25;-6.0;-11;-9;-12;22;-8;-1;-1;-57;-30;-15;-26;-10;-5;1;1;47;24;-30;-5;-31;-37;-9;-7;8;30;17;4;7;1;11;8;4;11;37;19;8;-5;1;-38;45.0;-16;29;12;5;16;1;-5;-51;-40;31;7;-12;3;6;4;29;32;19;35;2;-31;-60;-43;-23;-9.0;-1;29;20;-29;-46;-30;-60;-37;-22;-15;-11;-10;40;-6;-30;-21;-34;-22;-15;-41;-30;-29.0;-45;16;-28.0;14.0;2;17:30:00;0;S04;BCS
MAI X NUR 26-01-2019;1;2019-01-26;5.0;15;28;18;41;26;34;12;5;-4;-2;43;9;34;22;45;26;-29;-13;-34;-23;-24;34;-13;-8;-10;-8;-38;-36;-24;-11;-11;4;48;7;16;28;8;-73;-34;-5.0;-8;-4;-2;4;51;4;-4;4;5;7;23;28;32;90;57;31;100;74;38;-43;25;-4;5;11;14.0;45;18;6;9;-41;-16;19;19;7;3;-13;-15;18;-15;-6;-18;-8;-5;23;1;-33;-21.0;18;8;-4.0;8.0;2;12:30:00;1;NUR;
DOR X H96 26-01-2019;1;2019-01-26;-5.0;6;6;3;8;32;46;28;21;15;14;-5;30;60;33;58;47;60;29;13;-55;-45;-38;-30;-39;-16;-10;-3;-6;-9;9;-22;-5;-74;40;43;28;21;14;-23;-31.0;4;4;5;-14;-5;-3;4;23;18;29;13;11;-5;32;25;9;30;65;39;75;41;28;17;44;54.0;36;10;64;48;47;73;82;54;53;35;-22;13;22;8;7;8;10;9;10;18;-32;26.0;25;19;32.0;24.0;5;12:30:00;1;H96;DOR
BMG X AUG 26-01-2019;0;2019-01-26;-6.0;11;4;-2;-1;-2;-2;-2;27;8;17;14;28;65;45;33;50;39;42;14;11;3;39;2;2;-13;27;12;7;2;-2;24;17;24;15;14;13;33;47;58;-7.0;40;30;-20;27;14;26;35;46;40;26;18;4;-10;-10;-18;4;-4;13;-20;-4;4;10;11;-12;12.0;11;26;29;22;45;26;22;8;37;20;14;78;10;39;22;14;25;7;-6;-6;-29;-51.0;-33;18;-20.0;49.0;2;12:30:00;1;AUG;BMG
SCF X TSG 26-01-2019;4;2019-01-26;-10.0;-12;7;-17;-21;-12;-7;-9;-8;-4;-41;16;-20;-14;-17;-1;46;17;-39;-20;14;-15;-8;-9;-3;-5;-5;-17;-12;-18;-9;-43;-30;4;75;55;60;85;39;-17;-29.0;-22;-17;-14;-6;-4;-8;-3;-3;17;11;8;13;-17;-28;-15;-1;-37;-40;-9;-7;-46;-33;-25;-65;-35.0;-24;6;-55;-28;-43;-44;31;5;1;49;51;40;19;67;74;-42;11;31;-28;9;6;-3.0;16;6;-11.0;13.0;2;12:30:00;-1;TSG;SCF
WOB X BLK 26-01-2019;3;2019-01-26;-6.0;-22;-16;-10;13;22;-17;1;17;5;-4;3;-4;11;-8;-16;-41;-58;-37;-21;17;-29;2;-11;-1;11;23;14;-28;-9;-4;6;55;-3;-40;-36;-22;-13;-16;-31;-34.0;-35;-27;65;25;-1;4;-29;-13;-9;-50;-35;-9;32;-19;-22;-14;-44;-26;-12;-7;-19;59;32;44;27.0;-31;19;-2;-1;-28;-12;-9;-4;-22;-6;8;-17;9;-15;-45;-43;-45;-7;4;2;-9;15.0;-63;-8;-33.0;0.0;0;12:30:00;-1;BLK;WOB
SVW X SGE 26-01-2019;2;2019-01-26;10.0;6;12;64;44;15;13;14;-6;-34;-24;4;-31;-40;-26;-19;20;3;4;4;30;39;-11;34;36;39;30;35;17;-38;-42;-18;-4;-7;3;29;35;17;55;-1;-7.0;5;15;4;-7;-7;-6;33;13;6;48;21;6;-18;33;-18;-1;-5;-4;-34;-28;-23;-14;-10;-77;-49.0;-66;3;-69;-48;-40;-32;-15;35;15;13;33;18;5;18;34;16;4;3;6;30;28;71.0;70;31;34.0;-13.0;2;15:30:00;0;SGE;SVW
BAY X STU 27-01-2019;1;2019-01-27;7.0;15;5;8;2;-19;-4;7;42;40;42;7;22;17;8;8;-40;-25;-5;-28;-39;-14;8;-5;-1;72;30;-26;-3;27;15;62;43;19;31;33;25;17;50;32;17.0;7;12;13;58;18;81;53;33;21;-18;31;15;58;35;22;60;19;19;11;10;7;9;36;32;20.0;15;-39;-15;9;34;46;39;66;68;45;37;53;32;46;53;25;6;1;35;48;33;27.0;28;11;22.0;23.0;4;12:30:00;1;STU;BAY
DUS X RBL 27-01-2019;4;2019-01-27;-2.0;-64;-40;-28;-18;-44;-28;-30;-49;-45;-32;-23;-25;-14;-6;-20;-40;-20;-9;-2;43;30;-49;16;14;10;5;-15;-10;-4;3;3;33;-33;22;40;37;25;32;13;0.0;7;10;40;25;-63;13;5;-8;-8;-8;-4;39;19;-23;7;-38;-1;-4;29;12;-7;-48;-29;-29;-53.0;-75;-46;-36;-25;-10;18;18;36;19;11;14;58;-23;28;10;-7;-6;24;14;10;8;17.0;42;-20;-43.0;3.0;0;15:00:00;-1;RBL;DUS
H96 X RBL 01-02-2019;3;2019-02-01;-15.0;-27;-47;-22;-23;-25;-24;-36;-18;-19;-23;-27;-82;-48;-26;-21;-21;-1;-2;4;-4;-26;-51;-50;-35;-25;-22;14;13;2;-7;-40;-26;-32;-23;-19;-57;-50;-24;-9;-50.0;-9;-2;4;27;-25;23;16;-13;-25;-30;-16;-5;4;7;9;-18;5;7;11;6;5;-57;-29;-26;-59.0;-57;-12;-42;-31;-33;-19;13;2;10;7;4;-9;-8;-20;-10;-17;-5;-9;-34;-62;-31;-24.0;-30;-16;35.0;2.0;0;17:30:00;-1;RBL;H96
NUR X SVW 02-02-2019;1;2019-02-02;-4.0;-16;14;3;23;28;12;-6;18;-9;-12;-10;-12;-38;-29;-20;-13;-13;-3;15;-9;-1;-9;-2;-3;8;2;7;4;2;-2;-6;-11;-8;-20;-42;-26;-41;-23;-1;11.0;34;-25;-23;-5;-1;-8;-12;-10;-1;6;-31;-13;-6;-2;13;-1;-18;-59;-39;-29;-80;-33;-21;-19;-10.0;23;-1;27;11;4;20;53;30;75;38;70;38;-1;-42;-34;-37;-28;-13;12;7;10;34.0;31;-1;17.0;-36.0;1;12:30:00;0;SVW;NUR
TSG X DUS 02-02-2019;1;2019-02-02;-3.0;8;11;14;13;33;20;61;34;24;11;-4;7;1;42;28;14;-10;-4;16;40;57;-35;38;20;10;21;5;-5;-6;-9;47;69;-66;45;58;44;38;23;27;-7.0;-3;-40;-21;-10;-93;-3;3;5;5;13;-11;-6;-5;-31;-17;-81;-34;-21;-11;-2;2;3;-29;-39;-61.0;-35;-51;-16;52;36;9;12;11;2;-1;19;-41;-26;-61;-35;-19;41;12;9;4;-14;-28.0;-4;20;-1.0;13.0;1;12:30:00;0;DUS;TSG
BLK X BAY 02-02-2019;1;2019-02-02;-10.0;35;34;18;1;-34;-23;-16;15;-9;-14;16;-1;-2;-14;-3;-3;-4;-26;-12;-4;21;32;27;17;10;-52;-28;-29;-14;28;18;40;27;43;-81;-30;-13;-3;-7;-23.0;-10;16;4;-17;23;-4;-1;25;69;41;11;8;5;-1;-1;12;-1;2;41;53;35;4;-7;-43;-34.0;-16;-25;-8;-2;-15;-14;-18;-10;-34;-24;-38;-43;-9;-27;-15;-14;-6;-2;-9;-9;-8;-14.0;-12;-5;40.0;-76.0;3;12:30:00;1;BAY;BLK
SGE X DOR 02-02-2019;1;2019-02-02;2.0;-41;-20;-27;-45;-28;-16;-20;-13;-9;-8;5;19;7;-8;-60;-36;-31;-45;-45;-48;-51;13;-31;24;5;40;50;72;44;100;54;27;78;31;36;-16;-16;-10;8;-22.0;-7;-10;-12;-24;72;-64;-44;-32;-25;-20;-15;-100;-64;-32;43;59;23;15;14;4;36;6;-29;-20;-46.0;-52;35;-31;-18;-13;11;9;68;50;28;8;3;20;36;17;17;9;5;-19;-13;10;1.0;1;7;17.0;20.0;1;12:30:00;0;DOR;SGE
BCS X WOB 02-02-2019;1;2019-02-02;-17.0;3;-5;-11;-22;-18;-1;11;41;-36;-39;-58;-36;-40;-11;-3;14;-12;-26;-23;-32;31;-37;3;-5;-15;24;16;13;9;7;3;-3;-17;-32;-26;-16;-15;-22;8;19.0;7;8;9;9;-13;21;4;6;-12;-1;9;15;-23;7;-5;-21;-11;-4;5;4;9;2;-34;-21;-15.0;-17;12;-22;-15;-26;-10;17;14;33;43;24;19;7;13;9;31;25;24;60;46;27;24.0;18;1;28.0;21.0;0;12:30:00;-1;WOB;BCS
S04 X BMG 02-02-2019;2;2019-02-02;-11.0;6;21;12;-26;-10;-6;-8;16;-38;-32;-3;-14;-2;11;4;-9;-17;-3;13;-28;-20;3;-18;-30;-18;-9;-4;9;19;47;54;46;1;31;44;27;26;-40;-66;;-38;-12;-79;-43;-6;-19;25;-23;5;18;6;-13;-2;-3;-5;-13;-14;-20;-14;-29;-19;-12;-8;-7;-6.0;-39;-27;-24;-63;-51;-39;-59;-41;-27;-46;-32;-24;-16;-20;-18;-16;-45;-23;-19;-61;-40;-12.0;-4;-7;4.0;-33.0;0;15:30:00;-1;BMG;S04
AUG X MAI 03-02-2019;0;2019-02-03;-6.0;8;12;46;11;4;2;7;-2;-2;-1;-4;-22;-17;-21;-8;17;1;23;-16;9;12;30;-8;3;16;74;100;81;50;88;44;10;19;-26;-60;-41;-24;-18;3;9.0;6;9;11;11;14;2;-3;4;13;17;58;39;28;10;14;12;-22;-8;-3;3;4;19;15;41;49.0;36;9;29;36;34;19;15;-9;-9;-14;36;19;46;12;12;40;20;10;-12;-4;5;-1.0;-35;23;-21.0;0.0;3;12:30:00;1;;AUG
STU X SCF 03-02-2019;2;2019-02-03;5.0;-5;3;-3;3;-2;5;23;46;32;26;30;50;34;-22;3;-14;-3;7;-5;22;61;18;47;33;4;58;47;33;36;28;25;19;10;17;36;45;34;30;5;-20.0;-6;-17;-7;-1;-68;3;7;5;18;19;-39;46;-22;-28;-16;-13;-55;-41;-26;-37;-16;14;58;39;32.0;19;11;22;14;20;15;12;74;41;-25;8;39;1;58;42;59;52;68;63;27;6;-4.0;-27;-3;-29.0;-86.0;2;15:00:00;0;SCF;STU
MAI X BLK 08-02-2019;5;2019-02-08;-5.0;12;30;45;-28;-18;-57;-54;-66;-93;-58;-7;-78;-62;-36;-8;5;7;9;33;15;23;22;1;-53;-27;-21;16;-8;-21;-14;-10;-4;6;10;3;63;30;-62;3;-6.0;59;34;16;7;-6;-51;-33;-8;-6;-4;-1;-6;-9;-10;-11;-80;-12;-28;-24;-24;-32;-61;-40;-25;-16.0;-16;-38;-9;-19;-14;24;15;10;20;28;22;5;-21;-8;-24;-20;-19;-20;-68;-52;-38;-71.0;-37;31;-27.0;;1;17:30:00;-1;BLK;
DOR X TSG 09-02-2019;3;2019-02-09;-5.0;-14;35;16;12;8;23;13;10;8;6;-9;4;16;29;20;18;20;11;10;26;26;-2;20;17;73;43;26;8;-41;-21;-10;-2;3;6;53;37;24;58;-13;0.0;-7;-4;-32;-8;-5;19;1;-41;-51;-28;-17;-13;-56;-33;-22;-25;-23;-28;-18;-39;-23;-17;-3;63;38.0;54;-19;37;22;22;9;-28;-91;-97;-63;-42;-25;-14;-11;9;-22;-1;-42;53;26;19;-59.0;-16;-29;27.0;12.0;3;12:30:00;0;TSG;DOR
BMG X BCS 09-02-2019;3;2019-02-09;3.0;27;9;-19;-34;-50;-15;-3;6;21;12;38;11;22;73;70;43;21;14;18;26;17;22;6;-50;-21;-7;4;-15;8;6;8;10;13;12;12;36;47;26;13;3.0;-4;-3;-14;-10;10;-27;-23;-54;-24;-7;44;30;-35;-1;30;5;34;23;26;17;14;9;12;-40;-6.0;44;6;25;38;23;13;19;-33;-13;-82;-36;-22;10;-12;-1;16;14;28;50;38;10;13.0;27;11;4.0;24.0;0;12:30:00;-1;BCS;BMG
SCF X WOB 09-02-2019;3;2019-02-09;1.0;-8;-67;-39;-23;-12;16;14;29;12;11;1;6;-6;8;22;11;7;-5;31;20;18;3;19;13;10;-7;-31;-4;-15;21;58;39;-2;25;9;-30;-44;-23;-7;36.0;-1;22;10;-38;1;-41;-26;-24;-9;-6;-7;-4;-4;-5;3;1;-3;-32;-23;-81;-48;-6;29;19;13.0;31;-16;22;52;27;-36;-14;-68;-46;-29;-17;-26;-15;-13;-29;-16;21;27;25;-19;4;68.0;75;-14;9.0;22.0;3;12:30:00;0;WOB;SCF
H96 X NUR 09-02-2019;0;2019-02-09;0.0;-21;-3;16;9;2;-5;2;16;5;-14;-9;-70;-47;-17;-1;25;22;16;29;23;42;-4;80;92;61;48;24;23;22;24;5;1;-8;16;9;4;-4;-3;-25;1.0;59;41;24;26;11;15;36;10;11;-24;-15;-11;53;26;21;7;14;12;10;14;9;-5;-25;75;35.0;27;4;19;28;5;3;2;-45;-52;-36;37;5;2;1;-4;-22;-25;-20;-17;-30;-73;-38.0;-23;1;-13.0;20.0;2;12:30:00;1;NUR;H96
RBL X SGE 09-02-2019;0;2019-02-09;10.0;12;2;-20;-29;-11;19;5;31;45;21;9;14;22;18;16;22;10;-23;-15;-5;-3;11;-36;-24;-16;-19;-51;-32;-20;-22;-10;21;14;9;3;-6;3;-3;3;6.0;14;1;-7;-6;11;-7;-8;-17;-3;16;10;41;31;21;72;29;47;29;80;57;34;15;-15;37;27.0;23;61;14;22;9;5;6;21;9;4;30;1;57;-3;-5;-6;34;21;16;22;16;10.0;-39;26;-31.0;33.0;0;12:30:00;0;SGE;RBL
