game;Accurate passes_away_1ST;Accurate passes_away_2ND;Accurate passes_away_ALL;Accurate passes_home_1ST;Accurate passes_home_2ND;Accurate passes_home_ALL;Aerials won_away_1ST;Aerials won_away_2ND;Aerials won_away_ALL;Aerials won_home_1ST;Aerials won_home_2ND;Aerials won_home_ALL;Ball possession_away_1ST;Ball possession_away_2ND;Ball possession_away_ALL;Ball possession_home_1ST;Ball possession_home_2ND;Ball possession_home_ALL;Big chances missed_away_1ST;Big chances missed_away_2ND;Big chances missed_away_ALL;Big chances missed_home_1ST;Big chances missed_home_2ND;Big chances missed_home_ALL;Big chances_away_1ST;Big chances_away_2ND;Big chances_away_ALL;Big chances_home_1ST;Big chances_home_2ND;Big chances_home_ALL;Blocked shots_away_1ST;Blocked shots_away_2ND;Blocked shots_away_ALL;Blocked shots_home_1ST;Blocked shots_home_2ND;Blocked shots_home_ALL;Clearances_away_1ST;Clearances_away_2ND;Clearances_away_ALL;Clearances_home_1ST;Clearances_home_2ND;Clearances_home_ALL;Corner kicks_away_1ST;Corner kicks_away_2ND;Corner kicks_away_ALL;Corner kicks_home_1ST;Corner kicks_home_2ND;Corner kicks_home_ALL;Counter attacks_away_1ST;Counter attacks_away_2ND;Counter attacks_away_ALL;Counter attacks_home_1ST;Counter attacks_home_2ND;Counter attacks_home_ALL;Crosses_away_1ST;Crosses_away_2ND;Crosses_away_ALL;Crosses_home_1ST;Crosses_home_2ND;Crosses_home_ALL;Dribbles_away_1ST;Dribbles_away_2ND;Dribbles_away_ALL;Dribbles_home_1ST;Dribbles_home_2ND;Dribbles_home_ALL;Duels won_away_1ST;Duels won_away_2ND;Duels won_away_ALL;Duels won_home_1ST;Duels won_home_2ND;Duels won_home_ALL;Fouls_away_ALL;Fouls_home_ALL;Goalkeeper saves_away_1ST;Goalkeeper saves_away_2ND;Goalkeeper saves_away_ALL;Goalkeeper saves_home_1ST;Goalkeeper saves_home_2ND;Goalkeeper saves_home_ALL;Hit woodwork_away_1ST;Hit woodwork_away_2ND;Hit woodwork_away_ALL;Hit woodwork_home_1ST;Hit woodwork_home_2ND;Hit woodwork_home_ALL;Interceptions_away_1ST;Interceptions_away_2ND;Interceptions_away_ALL;Interceptions_home_1ST;Interceptions_home_2ND;Interceptions_home_ALL;Long balls_away_1ST;Long balls_away_2ND;Long balls_away_ALL;Long balls_home_1ST;Long balls_home_2ND;Long balls_home_ALL;Offsides_away_1ST;Offsides_away_2ND;Offsides_away_ALL;Offsides_home_1ST;Offsides_home_2ND;Offsides_home_ALL;Passes_away_1ST;Passes_away_2ND;Passes_away_ALL;Passes_home_1ST;Passes_home_2ND;Passes_home_ALL;Possession lost_away_1ST;Possession lost_away_2ND;Possession lost_away_ALL;Possession lost_home_1ST;Possession lost_home_2ND;Possession lost_home_ALL;Red cards_away_1ST;Red cards_away_2ND;Red cards_away_ALL;Red cards_home_1ST;Red cards_home_2ND;Red cards_home_ALL;Shots inside box_away_1ST;Shots inside box_away_2ND;Shots inside box_away_ALL;Shots inside box_home_1ST;Shots inside box_home_2ND;Shots inside box_home_ALL;Shots off target_away_1ST;Shots off target_away_2ND;Shots off target_away_ALL;Shots off target_home_1ST;Shots off target_home_2ND;Shots off target_home_ALL;Shots on target_away_1ST;Shots on target_away_2ND;Shots on target_away_ALL;Shots on target_home_1ST;Shots on target_home_2ND;Shots on target_home_ALL;Shots outside box_away_1ST;Shots outside box_away_2ND;Shots outside box_away_ALL;Shots outside box_home_1ST;Shots outside box_home_2ND;Shots outside box_home_ALL;Tackles_away_1ST;Tackles_away_2ND;Tackles_away_ALL;Tackles_home_1ST;Tackles_home_2ND;Tackles_home_ALL;Total shots_away_1ST;Total shots_away_2ND;Total shots_away_ALL;Total shots_home_1ST;Total shots_home_2ND;Total shots_home_ALL;Yellow cards_away_1ST;Yellow cards_away_2ND;Yellow cards_away_ALL;Yellow cards_home_1ST;Yellow cards_home_2ND;Yellow cards_home_ALL;away_score;data;form_minute_1;form_minute_10;form_minute_11;form_minute_12;form_minute_13;form_minute_14;form_minute_15;form_minute_16;form_minute_17;form_minute_18;form_minute_19;form_minute_2;form_minute_20;form_minute_21;form_minute_22;form_minute_23;form_minute_24;form_minute_25;form_minute_26;form_minute_27;form_minute_28;form_minute_29;form_minute_3;form_minute_30;form_minute_31;form_minute_32;form_minute_33;form_minute_34;form_minute_35;form_minute_36;form_minute_37;form_minute_38;form_minute_39;form_minute_4;form_minute_40;form_minute_41;form_minute_42;form_minute_43;form_minute_44;form_minute_45;form_minute_45.5;form_minute_46;form_minute_47;form_minute_48;form_minute_49;form_minute_5;form_minute_50;form_minute_51;form_minute_52;form_minute_53;form_minute_54;form_minute_55;form_minute_56;form_minute_57;form_minute_58;form_minute_59;form_minute_6;form_minute_60;form_minute_61;form_minute_62;form_minute_63;form_minute_64;form_minute_65;form_minute_66;form_minute_67;form_minute_68;form_minute_69;form_minute_7;form_minute_70;form_minute_71;form_minute_72;form_minute_73;form_minute_74;form_minute_75;form_minute_76;form_minute_77;form_minute_78;form_minute_79;form_minute_8;form_minute_80;form_minute_81;form_minute_82;form_minute_83;form_minute_84;form_minute_85;form_minute_86;form_minute_87;form_minute_88;form_minute_89;form_minute_9;form_minute_90;form_minute_90.5;home_score;hora;result;team_away;team_home
ARS X BUR 2019-08-17;81 (72%);70 (58%);151 (65%);209 (85%);234 (83%);443 (84%);11;9;20;9;12;21;34%;32%;33%;66%;68%;67%;0;1;1;1;1;2;1;1;2;1;1;2;4;0;4;2;1;3;15;10;25;15;13;28;4;3;7;5;5;10;;;;;;;6/18 (33%);5/12 (42%);11/30 (37%);3/10 (30%);2/7 (29%);5/17 (29%);3/6 (50%);1/4 (25%);4/10 (40%);7/9 (78%);7/11 (64%);14/20 (70%);27;24;51;26;29;55;11;13;3;4;7;2;1;3;;;;;;;4;2;6;3;6;9;13/28 (46%);6/30 (20%);19/58 (33%);11/22 (50%);13/28 (46%);24/50 (48%);1;0;1;3;2;5;113;121;234;246;283;529;;;129;;;141;;;;;;;6;7;13;6;2;8;2;7;9;1;2;3;4;1;5;4;5;9;4;1;5;1;6;7;7;9;16;7;5;12;10;8;18;7;8;15;0;1;1;1;1;2;1;2019-08-17;0;13;74;52;100;87;19;17;2;-8;-43;5;-26;-66;-38;-3;3;19;16;2;-26;33;-13;15;15;-51;-22;-14;-17;34;12;-19;-10;-1;-29;-12;57;39;7;13;7.0;12;40;28;17;-21;10;25;13;-13;-32;-3;8;13;14;80;31;91;30;24;24;100;72;50;34;-36;-14;23;-3;3;-50;-22;-34;-38;-47;33;13;5;10;-14;-14;-12;-33;-20;-7;-3;5;21;13;10;28;-37.0;2;09:30:00;1;BUR;ARS
ASV X BOU 2019-08-17;106 (71%);102 (70%);208 (71%);174 (77%);228 (86%);402 (82%);11;11;22;12;16;28;40%;35%;38%;60%;65%;62%;0;1;1;1;1;2;1;1;2;1;1;2;0;4;4;4;1;5;14;11;25;9;6;15;2;3;5;7;3;10;0;1;1;0;0;0;1/8 (13%);3/6 (50%);4/14 (29%);5/15 (33%);5/16 (31%);10/31 (32%);2/3 (67%);1/2 (50%);3/5 (60%);2/2 (100%);7/8 (88%);9/10 (90%);25;24;49;24;33;57;13;10;3;3;6;1;1;2;;;;;;;5;6;11;4;5;9;10/36 (28%);11/36 (31%);21/72 (29%);13/29 (45%);18/30 (60%);31/59 (53%);0;2;2;3;2;5;150;145;295;225;265;490;64;61;125;79;68;147;;;;;;;4;4;8;4;7;11;4;0;4;3;6;9;3;1;4;3;4;7;3;1;4;6;4;10;7;8;15;2;5;7;7;5;12;10;11;21;1;1;2;0;0;0;2;2019-08-17;-9;37;10;-53;-23;-5;5;17;16;10;32;-69;6;4;-22;-11;47;29;45;100;61;-40;-38;24;10;-6;4;29;60;39;31;26;12;25;-26;-8;37;17;2;2;-19.0;-11;-5;16;7;-16;-8;5;6;38;27;41;31;53;20;13;-6;19;23;17;44;49;28;15;45;52;58;1;40;87;77;42;2;2;-3;-7;15;10;-2;8;35;43;-43;-11;-23;-15;-3;36;54;40;29;-36.0;1;12:00:00;-1;BOU;ASV
BHA X WES 2019-08-17;181 (79%);95 (65%);276 (73%);224 (81%);171 (78%);395 (79%);9;5;14;7;24;31;45%;40%;43%;55%;60%;57%;0;1;1;2;3;5;0;2;2;2;3;5;0;1;1;2;1;3;4;10;14;6;10;16;0;6;6;3;5;8;0;1;1;0;0;0;0/4 (0%);1/10 (10%);1/14 (7%);4/9 (44%);7/16 (44%);11/25 (44%);9/13 (69%);10/10 (100%);19/23 (83%);2/4 (50%);4/12 (33%);6/16 (38%);31;35;66;25;42;67;10;11;2;1;3;0;2;2;;;;;;;9;6;15;6;6;12;13/35 (37%);6/33 (18%);19/68 (28%);18/35 (51%);16/27 (59%);34/62 (55%);0;4;4;1;1;2;230;147;377;277;220;497;;;167;;;160;;;;;;;0;4;4;5;7;12;2;2;4;3;6;9;0;3;3;2;2;4;2;2;4;2;2;4;7;15;22;11;9;20;2;6;8;7;9;16;0;2;2;0;0;0;1;2019-08-17;19;-4;-2;3;-2;-1;1;1;1;1;1;48;1;-3;5;57;31;23;55;35;44;9;25;-20;-17;-15;-55;37;12;15;32;64;39;13;34;27;13;3;22;-31;-22.0;-10;-6;8;-4;-9;22;39;1;18;14;8;12;51;35;28;3;10;-34;-44;-1;3;89;78;55;34;30;3;9;-25;-11;40;52;40;19;-19;-5;-13;13;-3;3;18;60;-49;-22;-17;-33;-20;-11;5;-2;-8.0;1;12:00:00;0;WES;BHA
CHE X LEI 2019-08-18;196 (78%);156 (76%);352 (77%);193 (80%);166 (78%);359 (79%);7;6;13;12;11;23;51%;49%;50%;49%;51%;50%;0;2;2;1;0;1;0;3;3;1;0;1;1;1;2;1;1;2;13;7;20;12;11;23;2;3;5;3;1;4;;;;;;;0/6 (0%);2/10 (20%);2/16 (13%);4/12 (33%);3/8 (38%);7/20 (35%);5/12 (42%);8/11 (73%);13/23 (57%);5/14 (36%);5/5 (100%);10/19 (53%);32;32;64;40;32;72;14;9;2;2;4;0;2;2;;;;;;;7;8;15;3;7;10;15/37 (41%);13/24 (54%);28/61 (46%);11/23 (48%);10/23 (43%);21/46 (46%);1;2;3;1;2;3;251;204;455;241;213;454;91;77;168;91;76;167;;;;;;;0;6;6;5;4;9;0;7;7;2;5;7;0;3;3;3;2;5;1;5;6;1;4;5;15;14;29;17;8;25;1;11;12;6;8;14;0;0;0;1;0;1;1;2019-08-18;8;36;26;-8;4;5;11;17;13;6;-5;50;3;42;22;11;-36;-9;26;57;43;24;37;-22;-15;-27;-17;-26;-15;-9;-24;-32;-24;100;-20;-18;-22;-15;-12;-35;10.0;1;2;-4;-1;68;3;-25;-10;44;21;6;3;-32;-97;-33;47;-26;-61;-29;-11;40;25;21;-69;-32;-21;100;-40;-20;-20;-29;-31;-15;-5;-12;28;16;83;13;8;7;2;34;38;41;24;3;-2;53;-16;-19.0;1;13:30:00;0;LEI;CHE
EVE X WAT 2019-08-17;140 (76%);140 (69%);280 (72%);124 (74%);80 (59%);204 (67%);11;16;27;14;14;28;53%;60%;56%;47%;40%;44%;0;3;3;1;0;1;0;3;3;1;0;1;0;2;2;2;2;4;8;5;13;10;25;35;4;3;7;3;1;4;0;0;0;0;1;1;4/9 (44%);2/11 (18%);6/20 (30%);2/6 (33%);1/5 (20%);3/11 (27%);4/8 (50%);4/9 (44%);8/17 (47%);8/14 (57%);11/15 (73%);19/29 (66%);36;43;79;38;38;76;11;11;1;0;1;1;1;2;1;0;1;0;0;0;4;5;9;3;3;6;17/30 (57%);15/38 (39%);32/68 (47%);12/26 (46%);8/29 (28%);20/55 (36%);1;0;1;0;3;3;184;204;388;167;136;303;;;168;;;171;;;;;;;1;4;5;4;3;7;2;2;4;2;4;6;1;1;2;2;0;2;2;1;3;2;3;5;16;18;34;10;10;20;3;5;8;6;6;12;1;2;3;1;1;2;0;2019-08-17;-10;31;58;36;14;8;-14;-12;-10;-15;-4;-7;-3;-4;14;2;-66;-41;-25;-16;-9;29;-5;17;31;17;7;-3;-14;-13;-19;-33;-18;-3;-23;-30;30;6;1;-4;-48.0;-25;-10;-77;-49;-3;-28;-20;15;4;-3;-32;-22;-30;-21;-50;45;-20;25;-21;-15;-5;-28;-17;-10;-2;4;24;15;7;28;14;-16;-9;-11;11;-3;1;19;-14;-11;-10;-27;-13;-10;-31;-21;-18;-12;51;-10;-4.0;1;12:00:00;1;WAT;EVE
MCI X TOT 2019-08-17;258 (87%);167 (80%);425 (84%);281 (92%);270 (89%);551 (90%);3;7;10;8;7;15;49%;41%;45%;51%;59%;55%;0;0;0;0;2;2;0;0;0;2;2;4;0;0;0;5;7;12;12;11;23;5;5;10;0;2;2;4;9;13;;;;;;;0/1 (0%);1/4 (25%);1/5 (20%);4/12 (33%);4/19 (21%);8/31 (26%);7/11 (64%);8/9 (89%);15/20 (75%);5/10 (50%);4/7 (57%);9/17 (53%);28;25;53;27;16;43;4;14;3;5;8;0;0;0;0;0;0;0;1;1;4;2;6;8;2;10;5/15 (33%);11/33 (33%);16/48 (33%);17/23 (74%);12/24 (50%);29/47 (62%);1;0;1;2;1;3;298;208;506;307;303;610;;;121;;;113;;;;;;;0;1;1;9;13;22;0;1;1;3;5;8;1;1;2;5;5;10;1;1;2;4;4;8;10;7;17;12;3;15;1;2;3;13;17;30;0;0;0;1;0;1;2;2019-08-17;22;44;27;56;32;28;22;18;5;11;9;23;59;30;15;-33;-34;-17;29;35;21;45;20;27;11;3;-3;6;47;47;29;15;10;37;2;3;1;30;75;48;5.0;7;8;5;7;28;64;73;42;40;100;64;30;-55;-29;-23;25;-3;81;53;42;27;17;22;22;37;26;20;31;38;51;32;36;39;26;36;4;20;70;35;23;18;21;10;7;5;9;7;12;65;22;2.0;2;14:30:00;0;TOT;MCI
NOR X NEW 2019-08-17;116 (73%);155 (88%);271 (81%);314 (89%);215 (86%);529 (88%);7;2;9;7;7;14;32%;44%;37%;68%;56%;63%;2;0;2;2;0;2;2;0;2;2;1;3;0;1;1;1;3;4;7;6;13;8;15;23;1;4;5;3;4;7;;;;;;;2/6 (33%);4/15 (27%);6/21 (29%);2/9 (22%);2/6 (33%);4/15 (27%);2/4 (50%);5/9 (56%);7/13 (54%);7/8 (88%);4/7 (57%);11/15 (73%);21;17;38;28;21;49;11;9;3;2;5;2;1;3;;;;;;;5;6;11;1;4;5;10/32 (31%);18/29 (62%);28/61 (46%);17/28 (61%);11/25 (44%);28/53 (53%);0;1;1;2;0;2;159;177;336;354;249;603;;;116;;;119;;;;;;;3;7;10;6;6;12;3;4;7;2;1;3;2;2;4;4;4;8;2;0;2;1;2;3;8;6;14;9;5;14;5;7;12;7;8;15;1;2;3;1;0;1;1;2019-08-17;10;21;25;18;10;7;11;65;43;-37;-6;15;-2;-3;3;6;6;6;65;-43;-1;-9;46;-29;-20;-3;64;40;24;-35;-30;-45;-6;34;6;12;17;20;33;18;-2.0;-7;-36;-50;-69;20;-71;-55;-19;-8;2;23;17;35;23;16;17;9;-52;-1;37;49;31;21;12;6;-3;48;34;20;12;7;-21;41;15;6;6;31;28;-18;5;4;5;4;6;50;66;41;27;18;19;-38.0;3;12:00:00;1;NEW;NOR
SHE X CRY 2019-08-18;207 (82%);185 (76%);392 (79%);166 (81%);108 (73%);274 (77%);11;16;27;9;14;23;55%;62%;58%;45%;38%;42%;0;0;0;1;0;1;0;0;0;1;1;2;1;1;2;6;0;6;16;9;25;15;23;38;4;0;4;3;5;8;0;0;0;1;0;1;2/7 (29%);0/5 (0%);2/12 (17%);3/12 (25%);2/9 (22%);5/21 (24%);3/10 (30%);7/10 (70%);10/20 (50%);3/7 (43%);6/13 (46%);9/20 (45%);27;47;74;27;35;62;11;16;1;1;2;1;3;4;;;;;;;3;10;13;9;5;14;10/28 (36%);11/34 (32%);21/62 (34%);18/37 (49%);17/36 (47%);35/73 (48%);1;0;1;0;0;0;253;245;498;206;148;354;;;156;;;145;;;;;;;1;1;2;6;4;10;0;0;0;4;2;6;1;3;4;1;2;3;1;3;4;5;0;5;5;16;21;12;8;20;2;4;6;11;4;15;0;1;1;1;2;3;0;2019-08-18;12;-15;45;20;12;8;28;18;14;13;-9;4;-36;-45;-45;-11;-2;-19;-1;49;26;13;2;-25;-6;26;11;3;-18;-11;-18;-6;-7;-3;-23;-11;57;53;34;50;-25.0;-13;-6;57;37;-3;2;-6;-21;-36;-76;-40;-45;-32;-23;-9;-3;11;44;14;6;-4;-19;-17;-4;32;22;-15;17;14;79;41;20;7;-20;-11;-4;-1;-24;12;8;26;10;17;21;8;-20;-26;-21;-33;-15;-45.0;1;11:00:00;1;CRY;SHE
SOU X LIV 2019-08-17;197 (77%);217 (79%);414 (78%);88 (59%);104 (71%);192 (65%);12;7;19;10;5;15;63%;65%;64%;37%;35%;36%;0;3;3;3;1;4;0;3;3;3;1;4;1;2;3;1;3;4;18;12;30;7;20;27;2;7;9;3;2;5;;;;;;;1/11 (9%);1/13 (8%);2/24 (8%);3/9 (33%);2/10 (20%);5/19 (26%);5/7 (71%);5/11 (45%);10/18 (56%);4/4 (100%);6/7 (86%);10/11 (91%);24;21;45;21;23;44;6;10;1;2;3;1;3;4;;;;;;;6;4;10;4;6;10;16/33 (48%);17/34 (50%);33/67 (49%);10/35 (29%);15/38 (39%);25/73 (34%);1;0;1;3;1;4;256;274;530;149;147;296;;;172;;;150;;;;;;;3;6;9;6;3;9;2;4;6;4;3;7;2;4;6;1;2;3;2;4;6;0;5;5;3;4;7;6;9;15;5;10;15;6;8;14;0;1;1;1;1;2;2;2019-08-17;-10;-14;-12;-18;-39;-28;-14;-14;-7;41;22;-14;23;99;57;74;43;26;17;9;-2;20;-11;7;-26;-15;-28;-16;-8;-6;-6;33;18;-15;31;39;16;4;-4;-7;-53.0;-36;-25;-19;-1;-42;-11;-10;-91;-48;33;1;-52;-100;-75;-54;-44;-46;-31;-25;-40;-24;-41;-55;-30;27;14;-48;7;2;-49;-36;30;-10;-75;-72;-41;-43;-30;-18;42;24;65;40;25;20;57;33;41;-18;27;15.0;1;12:00:00;-1;LIV;SOU
WOL X MUN 2019-08-19;339 (87%);240 (86%);579 (87%);122 (71%);141 (79%);263 (75%);11;9;20;4;6;10;70%;61%;66%;30%;39%;34%;0;1;1;0;0;0;0;1;1;0;0;0;0;3;3;1;0;1;4;11;15;10;4;14;2;4;6;2;2;4;0;0;0;0;1;1;1/8 (13%);3/9 (33%);4/17 (24%);0/5 (0%);2/8 (25%);2/13 (15%);3/9 (33%);4/6 (67%);7/15 (47%);4/10 (40%);5/11 (45%);9/21 (43%);33;34;67;21;21;42;8;17;0;1;1;0;1;1;0;0;0;0;1;1;3;2;5;9;5;14;20/32 (63%);17/29 (59%);37/61 (61%);7/31 (23%);19/33 (58%);26/64 (41%);0;1;1;0;1;1;390;278;668;171;179;350;80;62;142;78;68;146;;;;;;;2;3;5;1;4;5;1;3;4;0;3;3;1;1;2;0;2;2;0;4;4;0;1;1;12;11;23;10;7;17;2;7;9;1;5;6;1;1;2;0;2;2;1;2019-08-19;12;-33;-22;-24;-21;-15;-13;-10;-1;1;-7;3;-10;-12;-26;-23;-37;-25;-19;-63;-40;-25;-5;-7;7;4;23;11;1;-6;-27;-23;-27;-8;-23;-51;-36;-29;-37;-41;-2.0;5;24;16;29;-10;-34;-17;-7;-10;11;62;83;49;29;17;-26;26;13;-18;-42;-38;-23;-13;-3;-21;-79;-20;-62;-92;-61;-46;-49;-30;-15;-18;-12;-23;-19;-15;-7;-5;45;26;13;5;8;-3;6;18;-9;-7.0;1;17:00:00;0;MUN;WOL
ASV X EVE 2019-08-23;227 (82%);208 (79%);435 (81%);122 (77%);97 (68%);219 (73%);16;12;28;4;12;16;64%;66%;65%;36%;34%;35%;1;1;2;0;0;0;1;1;2;1;1;2;3;1;4;2;0;2;4;3;7;11;14;25;2;4;6;0;0;0;;;;;;;0/9 (0%);3/15 (20%);3/24 (13%);1/4 (25%);0/3 (0%);1/7 (14%);5/5 (100%);8/10 (80%);13/15 (87%);6/10 (60%);5/7 (71%);11/17 (65%);32;34;66;23;33;56;18;10;0;1;1;0;1;1;0;1;1;0;0;0;3;2;5;6;7;13;18/27 (67%);10/22 (45%);28/49 (57%);24/46 (52%);18/43 (42%);42/89 (47%);1;0;1;3;5;8;277;262;539;158;143;301;;;160;;;141;;;;;;;1;6;7;2;1;3;2;5;7;2;0;2;0;1;1;1;2;3;4;1;5;3;1;4;7;9;16;8;4;12;5;7;12;5;2;7;0;3;3;1;1;2;0;2019-08-23;9;-10;-10;-5;-17;-23;-25;-21;-19;-19;13;3;-5;-7;43;22;17;15;13;-8;-9;-13;-8;-11;-9;-16;-12;-8;8;-4;14;3;-7;-36;-10;-77;-56;-35;-11;-2;4.0;-4;-5;-22;-23;-27;-18;-12;-13;-3;-7;-62;-41;-22;-27;-20;-28;26;7;-11;-8;-21;-17;-15;-82;-54;-49;-24;-27;-21;-15;13;-18;-16;-31;-99;-45;-26;-20;22;11;4;4;-14;10;-8;-14;-17;-18;-9;-50;12.0;2;17:00:00;1;EVE;ASV
BOU X MCI 2019-08-25;301 (87%);346 (91%);647 (89%);102 (71%);77 (73%);179 (72%);8;8;16;7;8;15;71%;78%;74%;29%;22%;26%;1;1;2;1;2;3;3;2;5;1;2;3;4;5;9;0;1;1;8;8;16;8;14;22;3;2;5;1;3;4;;;;;;;4/6 (67%);2/4 (50%);6/10 (60%);0/4 (0%);2/11 (18%);2/15 (13%);1/2 (50%);6/7 (86%);7/9 (78%);3/8 (38%);3/5 (60%);6/13 (46%);24;22;46;19;23;42;13;7;3;3;6;1;1;2;;;;;;;5;3;8;9;7;16;11/24 (46%);10/21 (48%);21/45 (47%);14/37 (38%);11/23 (48%);25/60 (42%);3;1;4;2;0;2;347;381;728;144;105;249;61;57;118;68;54;122;;;;;;;7;7;14;3;5;8;3;1;4;1;1;2;3;2;5;4;3;7;3;1;4;2;0;2;12;4;16;4;4;8;10;8;18;5;5;10;2;1;3;0;1;1;3;2019-08-25;10;-52;-7;-9;-17;24;-60;-34;-39;-28;-32;46;-22;-87;-49;-19;-15;-27;-18;-25;-16;-7;32;-5;-1;11;3;-4;-5;-7;-9;22;49;20;63;36;17;-38;-19;-13;-6.0;-10;-13;-14;-14;15;-14;-31;-47;-27;18;3;34;20;-21;-21;3;-17;-15;-12;-9;-55;-35;-26;-45;-55;-30;-20;-31;-24;-18;-15;-27;-21;-18;-16;-15;9;-16;-4;-4;-5;-8;32;14;6;41;20;5;-54;-5;58.0;1;11:00:00;-1;MCI;BOU
BHA X SOU 2019-08-24;160 (74%);137 (77%);297 (75%);150 (76%);146 (74%);296 (75%);10;5;15;13;11;24;52%;48%;50%;48%;52%;50%;0;2;2;0;1;1;0;3;3;0;1;1;0;3;3;2;1;3;8;14;22;5;5;10;2;3;5;5;3;8;0;1;1;0;0;0;1/2 (50%);3/5 (60%);4/7 (57%);3/7 (43%);2/11 (18%);5/18 (28%);3/6 (50%);8/10 (80%);11/16 (69%);4/9 (44%);7/11 (64%);11/20 (55%);28;25;53;29;32;61;10;9;1;2;3;1;1;2;0;0;0;0;2;2;3;1;4;11;4;15;7/24 (29%);10/30 (33%);17/54 (31%);12/34 (35%);11/29 (38%);23/63 (37%);0;0;0;1;0;1;216;179;395;198;196;394;79;66;145;81;79;160;0;0;0;1;0;1;0;6;6;4;5;9;1;4;5;1;5;6;1;3;4;1;2;3;2;4;6;0;3;3;11;8;19;9;7;16;2;10;12;4;8;12;1;2;3;0;1;1;2;2019-08-24;-2;26;39;25;17;13;4;3;4;5;40;-3;27;16;-21;-9;-12;-9;-31;-21;-13;-8;-3;16;-12;-3;-2;-2;-3;-32;-26;42;34;-38;-31;-10;-13;-13;-24;-41;-14.0;-14;-7;29;12;-23;5;25;13;9;-21;-49;-25;22;37;74;36;68;39;-31;-10;-1;15;-10;-45;-72;-44;28;-30;-15;22;23;16;6;1;-6;7;-14;39;-5;4;14;23;17;13;26;37;59;45;26;24;-41.0;0;12:00:00;-1;SOU;BHA
LIV X ARS 2019-08-24;163 (81%);284 (90%);447 (87%);269 (87%);205 (84%);474 (86%);6;5;11;6;1;7;39%;57%;48%;61%;43%;52%;1;1;2;1;1;2;1;1;2;1;3;4;1;1;2;8;6;14;21;6;27;3;8;11;0;4;4;6;0;6;1;0;1;0;0;0;0/0 (0%);2/13 (15%);2/13 (15%);6/24 (25%);1/3 (33%);7/27 (26%);6/8 (75%);8/13 (62%);14/21 (67%);5/8 (63%);4/7 (57%);9/15 (60%);23;25;48;29;16;45;5;8;1;1;2;2;0;2;;;;;;;1;6;7;3;6;9;8/27 (30%);14/20 (70%);22/47 (47%);15/23 (65%);16/30 (53%);31/53 (58%);2;2;4;0;1;1;201;315;516;309;244;553;;;129;;;136;;;;;;;1;3;4;9;8;17;2;2;4;5;1;6;2;1;3;2;3;5;4;1;5;6;2;8;10;6;16;16;9;25;5;4;9;15;10;25;0;1;1;0;1;1;1;2019-08-24;-1;64;24;17;14;13;9;-9;-9;9;-18;27;-5;39;23;43;57;34;34;21;11;5;21;4;-17;14;8;6;24;-30;19;9;32;14;59;100;85;50;38;31;73.0;40;20;31;63;17;26;16;10;-16;15;11;19;6;24;46;15;21;7;-5;27;8;-48;-18;13;-3;-2;12;7;-7;-6;-6;-7;-16;-13;-40;-31;-16;59;-6;-7;-10;-3;3;-26;-39;-14;-30;-23;35;-11;-11.0;3;14:30:00;1;ARS;LIV
MUN X CRY 2019-08-24;97 (69%);44 (48%);141 (61%);238 (88%);243 (84%);481 (86%);10;5;15;11;12;23;34%;24%;29%;66%;76%;71%;1;0;1;2;1;3;2;0;2;2;1;3;1;0;1;3;3;6;11;15;26;4;2;6;1;0;1;4;4;8;0;1;1;0;0;0;1/4 (25%);0/3 (0%);1/7 (14%);1/10 (10%);8/17 (47%);9/27 (33%);6/7 (86%);3/5 (60%);9/12 (75%);2/4 (50%);5/12 (42%);7/16 (44%);29;27;56;26;31;57;18;8;0;2;2;1;0;1;0;0;0;0;1;1;6;10;16;5;1;6;8/24 (33%);13/33 (39%);21/57 (37%);16/27 (59%);15/22 (68%);31/49 (63%);;;;;;;140;91;231;271;291;562;58;64;122;60;79;139;;;;;;;3;2;5;4;10;14;0;1;1;6;7;13;2;1;3;0;3;3;0;0;0;5;3;8;11;14;25;4;5;9;3;2;5;9;13;22;2;2;4;0;2;2;2;2019-08-24;10;45;31;44;32;23;19;38;16;73;61;17;44;32;26;18;21;63;41;47;32;20;20;-11;-6;-7;-46;-31;-20;29;-13;8;-39;20;-9;-12;15;22;-21;-12;-4.0;-4;-25;-12;-1;20;47;41;33;45;66;86;55;37;29;66;44;48;39;28;34;20;16;10;8;8;17;76;7;43;21;12;70;32;38;29;99;72;58;76;63;43;44;45;40;28;12;-9;57;59;12;-40.0;1;12:00:00;-1;CRY;MUN
